origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
ORD,CAK,UA 4780,UAL,OO 4780,SKW,2025-11-24 10:50:00,Arr 1311,2025-11-24,False
CRP,IAH,UA 4781,UAL,OO 4781,SKW,2025-11-24 19:40:00,Arr 2246 (+116min),2025-11-24,False
GUC,DEN,UA 4782,UAL,OO 4782,SKW,2025-11-24 13:42:00,Arr 1442,2025-11-24,False
CAE,ORD,UA 4783,UAL,OO 4783,SKW,2025-11-24 17:24:00,Arr 1842,2025-11-24,False
FWA,ORD,UA 4784,UAL,OO 4784,SKW,2025-11-24 13:34:00,Arr 1329,2025-11-24,False
PSP,SFO,UA 4786,UAL,OO 4786,SKW,2025-11-24 15:36:00,Arr 1701,2025-11-24,False
SBP,DEN,UA 4787,UAL,OO 4787,SKW,2025-11-24 13:00:00,Arr 1618,2025-11-24,False
DEN,IDA,UA 4788,UAL,OO 4788,SKW,2025-11-24 08:01:00,Arr 0936,2025-11-24,False
ORD,FAR,UA 4789,UAL,OO 4789,SKW,2025-11-24 19:45:00,Arr 2203 (+7min),2025-11-24,False
CHO,ORD,UA 4790,UAL,OO 4790,SKW,2025-11-24 14:10:00,Arr 1456,2025-11-24,False
ORD,SBN,UA 4791,UAL,OO 4791,SKW,2025-11-24 10:35:00,Arr 1223,2025-11-24,False
FAT,DEN,UA 4792,UAL,OO 4792,SKW,2025-11-24 09:05:00,Arr 1229,2025-11-24,False
DAY,ORD,UA 4793,UAL,OO 4793,SKW,2025-11-24 14:10:00,Arr 1505 (+26min),2025-11-24,False
SBN,ORD,UA 4794,UAL,OO 4794,SKW,2025-11-24 09:11:00,Arr 0908,2025-11-24,False
LAX,SBA,UA 4796,UAL,OO 4796,SKW,2025-11-24 22:50:00,Arr 2329,2025-11-24,False
DEN,CPR,UA 4797,UAL,OO 4797,SKW,2025-11-24 13:30:00,Arr 1423,2025-11-24,False
DCA,ORD,UA 4798,UAL,OO 4798,SKW,2025-11-24 20:10:00,Arr 2123,2025-11-24,False
DEN,BIS,UA 4799,UAL,OO 4799,SKW,2025-11-24 20:54:00,Arr 2326,2025-11-24,False
GJT,DEN,UA 4800,UAL,OO 4800,SKW,2025-11-24 05:30:00,Arr 0620,2025-11-24,False
DEN,ABQ,UA 4801,UAL,OO 4801,SKW,2025-11-24 15:41:00,Arr 1703,2025-11-24,False
SFO,SLC,UA 4802,UAL,OO 4802,SKW,2025-11-24 12:55:00,Arr 1540,2025-11-24,False
MKE,ORD,UA 4803,UAL,OO 4803,SKW,2025-11-24 07:00:00,Arr 0801,2025-11-24,False
FSD,ORD,UA 4804,UAL,OO 4804,SKW,2025-11-24 18:23:00,Arr 2015,2025-11-24,False
SFO,SLC,UA 4805,UAL,OO 4805,SKW,2025-11-24 16:32:00,Arr 1931 (+6min),2025-11-24,False
DEN,BOI,UA 4806,UAL,OO 4806,SKW,2025-11-24 07:45:00,Arr 1033 (+35min),2025-11-24,False
MAF,DEN,UA 4807,UAL,OO 4807,SKW,2025-11-24 13:55:00,Arr 1433,2025-11-24,False
PIA,ORD,UA 4808,UAL,OO 4808,SKW,2025-11-24 17:23:00,Arr 1819,2025-11-24,False
ORD,ICT,UA 4809,UAL,OO 4809,SKW,2025-11-24 08:50:00,Arr 1100,2025-11-24,False
SGU,PHX,AA 4810,AAL,OO 4810,SKW,2025-11-24 07:30:00,Arr 0840,2025-11-24,False
PHX,SGU,AA 4811,AAL,OO 4811,SKW,2025-11-24 09:48:00,Arr 1107,2025-11-24,False
SGU,PHX,AA 4812,AAL,OO 4812,SKW,2025-11-24 12:15:00,Arr 1313,2025-11-24,False
PHX,SGU,AA 4813,AAL,OO 4813,SKW,2025-11-24 14:50:00,Arr 1626 (+12min),2025-11-24,False
SGU,PHX,AA 4814,AAL,OO 4814,SKW,2025-11-24 16:45:00,Arr 1808 (+3min),2025-11-24,False
PHX,SGU,AA 4815,AAL,OO 4815,SKW,2025-11-24 22:50:00,Arr 2336,2025-11-24,False
SGU,DFW,AA 4816,AAL,OO 4816,SKW,2025-11-24 05:00:00,Arr 0856 (+6min),2025-11-24,False
DFW,SGU,AA 4817,AAL,OO 4817,SKW,2025-11-24 21:05:00,Arr 2258,2025-11-24,False
SGU,DFW,AA 4818,AAL,OO 4818,SKW,2025-11-24 11:00:00,Arr 1641 (+119min),2025-11-24,False
DFW,SGU,AA 4819,AAL,OO 4819,SKW,2025-11-24 08:18:00,Arr 1157 (+95min),2025-11-24,False
DFW,GTR,AA 4820,AAL,OO 4820,SKW,2025-11-24 13:31:00,Arr 1520 (+8min),2025-11-24,False
GTR,DFW,AA 4820,AAL,OO 4820,SKW,2025-11-24 15:42:00,Arr 1827 (+44min),2025-11-24,False
DFW,GRI,AA 4821,AAL,OO 4821,SKW,2025-11-24 15:30:00,Arr 1907 (+101min),2025-11-24,False
GRI,DFW,AA 4821,AAL,OO 4821,SKW,2025-11-24 17:56:00,Arr 2114 (+78min),2025-11-24,False
GRI,DFW,AA 4822,AAL,OO 4822,SKW,2025-11-24 05:19:00,Arr 0922 (+114min),2025-11-24,False
DFW,GRI,AA 4823,AAL,OO 4823,SKW,2025-11-24 21:29:00,Arr 2311,2025-11-24,False
PHX,SMX,AA 4824,AAL,OO 4824,SKW,2025-11-24 21:37:00,Arr 2207,2025-11-24,False
SMX,PHX,AA 4825,AAL,OO 4825,SKW,2025-11-24 05:03:00,Arr 0738,2025-11-24,False
PHX,SMX,AA 4826,AAL,OO 4826,SKW,2025-11-24 14:50:00,Arr 1528,2025-11-24,False
SMX,PHX,AA 4826,AAL,OO 4826,SKW,2025-11-24 16:26:00,Arr 1857,2025-11-24,False
STL,LAX,AA 4885,AAL,OO 4885,SKW,2025-11-24 07:00:00,Arr 0915,2025-11-24,False
PHX,TUS,AA 4886,AAL,OO 4886,SKW,2025-11-24 17:35:00,Arr 1827,2025-11-24,False
LAX,SMF,AA 4887,AAL,OO 4887,SKW,2025-11-24 14:17:00,Arr 1559 (+11min),2025-11-24,False
PHX,PSP,AA 4888,AAL,OO 4888,SKW,2025-11-24 17:45:00,Arr 1742,2025-11-24,False
LAX,TUL,AA 4890,AAL,OO 4890,SKW,2025-11-24 09:49:00,Arr 1506 (+12min),2025-11-24,False
RIC,ORD,AA 4891,AAL,OO 4891,SKW,2025-11-24 19:57:00,Arr 2114,2025-11-24,False
PHX,MAF,AA 4892,AAL,OO 4892,SKW,2025-11-24 20:10:00,Arr 0350 (+294min),2025-11-24,False
YUM,PHX,AA 4893,AAL,OO 4893,SKW,2025-11-24 06:30:00,Arr 0705,2025-11-24,False
LAX,XNA,AA 4894,AAL,OO 4894,SKW,2025-11-24 10:12:00,Arr 1522,2025-11-24,False
XNA,LAX,AA 4894,AAL,OO 4894,SKW,2025-11-24 16:00:00,Arr 1756 (+5min),2025-11-24,False
DEN,LAX,AA 4895,AAL,OO 4895,SKW,2025-11-24 19:17:00,Arr 2042,2025-11-24,False
LAX,DEN,AA 4895,AAL,OO 4895,SKW,2025-11-24 15:18:00,Arr 1835,2025-11-24,False
ORD,RIC,AA 4896,AAL,OO 4896,SKW,2025-11-24 16:21:00,Arr 1925,2025-11-24,False
DFW,OKC,AA 4899,AAL,OO 4899,SKW,2025-11-24 07:17:00,Cancelled,2025-11-24,False
ORD,FWA,AA 4900,AAL,OO 4900,SKW,2025-11-24 21:43:00,Arr 2338,2025-11-24,False
ORD,RIC,AA 4901,AAL,OO 4901,SKW,2025-11-24 20:41:00,Arr 2333,2025-11-24,False
RIC,ORD,AA 4902,AAL,OO 4902,SKW,2025-11-24 05:46:00,Arr 0646,2025-11-24,False
LAX,TUS,AA 4903,AAL,OO 4903,SKW,2025-11-24 17:50:00,Arr 2010,2025-11-24,False
FWA,ORD,AA 4904,AAL,OO 4904,SKW,2025-11-24 05:49:00,Arr 0550,2025-11-24,False
ORD,FWA,AA 4905,AAL,OO 4905,SKW,2025-11-24 09:01:00,Arr 1100,2025-11-24,False
MAF,DFW,AA 4906,AAL,OO 4906,SKW,2025-11-24 09:13:00,Arr 1127 (+47min),2025-11-24,False
TUS,LAX,AA 4907,AAL,OO 4907,SKW,2025-11-24 09:15:00,Arr 0951,2025-11-24,False
LAX,SMF,AA 4908,AAL,OO 4908,SKW,2025-11-24 21:04:00,Arr 2228,2025-11-24,False
DTW,SFO,UA 2866,UAL,UA 2866,UAL,2025-11-24 17:35:00,Arr 1933,2025-11-24,False
ORD,BNA,UA 2865,UAL,UA 2865,UAL,2025-11-24 17:52:00,Arr 1922,2025-11-24,False
DEN,ORD,UA 2865,UAL,UA 2865,UAL,2025-11-24 11:15:00,Arr 1436,2025-11-24,False
IAH,CLT,UA 2864,UAL,UA 2864,UAL,2025-11-24 18:05:00,Arr 2151 (+15min),2025-11-24,False
SAN,SFO,UA 2863,UAL,UA 2863,UAL,2025-11-24 07:58:00,Arr 0954 (+9min),2025-11-24,False
SFO,TPA,UA 2862,UAL,UA 2862,UAL,2025-11-24 21:30:00,Arr 0523,2025-11-24,False
IAD,SFO,UA 2862,UAL,UA 2862,UAL,2025-11-24 15:25:00,Arr 1759,2025-11-24,False
SFO,SAN,UA 2861,UAL,UA 2861,UAL,2025-11-24 22:35:00,Arr 0016 (+3min),2025-11-24,False
SFO,LAX,UA 2860,UAL,UA 2860,UAL,2025-11-24 17:45:00,Arr 1921 (+5min),2025-11-24,False
DEN,EGE,UA 2859,UAL,UA 2859,UAL,2025-11-24 19:40:00,Arr 2029,2025-11-24,False
PHX,IAH,UA 2858,UAL,UA 2858,UAL,2025-11-24 09:25:00,Arr 1317 (+20min),2025-11-24,False
FSD,ORD,UA 2857,UAL,UA 2857,UAL,2025-11-24 08:00:00,Cancelled,2025-11-24,False
EWR,DFW,UA 2856,UAL,UA 2856,UAL,2025-11-24 19:25:00,Arr 2236 (+2min),2025-11-24,False
SFO,IAH,UA 2855,UAL,UA 2855,UAL,2025-11-24 14:50:00,Arr 2131 (+52min),2025-11-24,False
SAN,SFO,UA 2855,UAL,UA 2855,UAL,2025-11-24 09:54:00,Arr 1155 (+14min),2025-11-24,False
SFO,BNA,UA 2854,UAL,UA 2854,UAL,2025-11-24 23:00:00,Arr 0516 (+5min),2025-11-24,False
BUR,SFO,UA 2854,UAL,UA 2854,UAL,2025-11-24 20:18:00,Arr 2136,2025-11-24,False
SAT,DEN,UA 2853,UAL,UA 2853,UAL,2025-11-24 08:30:00,Arr 0926,2025-11-24,False
IAD,DEN,UA 2852,UAL,UA 2852,UAL,2025-11-24 15:59:00,Arr 1746,2025-11-24,False
SFO,CLE,UA 2851,UAL,UA 2851,UAL,2025-11-24 09:00:00,Arr 1631,2025-11-24,False
DCA,ORD,UA 2850,UAL,UA 2850,UAL,2025-11-24 13:00:00,Arr 1351,2025-11-24,False
MSN,DEN,UA 2748,UAL,UA 2748,UAL,2025-11-24 08:30:00,Arr 0943,2025-11-24,False
ORD,IAD,UA 2746,UAL,UA 2746,UAL,2025-11-24 13:00:00,Arr 1550,2025-11-24,False
DEN,RAP,UA 2745,UAL,UA 2745,UAL,2025-11-24 19:12:00,Arr 2022,2025-11-24,False
IAH,AUS,UA 2744,UAL,UA 2744,UAL,2025-11-24 07:35:00,Arr 0817,2025-11-24,False
MSY,IAH,UA 2744,UAL,UA 2744,UAL,2025-11-24 05:15:00,Arr 0631,2025-11-24,False
LAX,EWR,UA 2743,UAL,UA 2743,UAL,2025-11-24 07:00:00,Arr 1452,2025-11-24,False
DEN,TUS,UA 2742,UAL,UA 2742,UAL,2025-11-24 11:31:00,Arr 1326,2025-11-24,False
DEN,TPA,UA 2741,UAL,UA 2741,UAL,2025-11-24 13:55:00,Arr 1938 (+13min),2025-11-24,False
ANC,ORD,UA 2740,UAL,UA 2740,UAL,2025-11-24 21:07:00,Arr 0558,2025-11-24,False
ORD,ONT,UA 2738,UAL,UA 2738,UAL,2025-11-24 19:55:00,Arr 2225,2025-11-24,False
RSW,ORD,UA 2738,UAL,UA 2738,UAL,2025-11-24 16:38:00,Arr 1900 (+10min),2025-11-24,False
SAV,EWR,UA 2704,UAL,UA 2704,UAL,2025-11-24 17:15:00,Arr 1917,2025-11-24,False
ORD,SAV,UA 2704,UAL,UA 2704,UAL,2025-11-24 09:01:00,Arr 1202,2025-11-24,False
EWR,FLL,UA 2700,UAL,UA 2700,UAL,2025-11-24 20:07:00,Arr 2246,2025-11-24,False
PIT,IAH,UA 2698,UAL,UA 2698,UAL,2025-11-24 06:00:00,Arr 0805,2025-11-24,False
ORD,SFO,UA 2693,UAL,UA 2693,UAL,2025-11-24 16:17:00,Arr 1852,2025-11-24,False
EWR,LAX,UA 2692,UAL,UA 2692,UAL,2025-11-24 08:35:00,Arr 1139,2025-11-24,False
EWR,MIA,UA 2691,UAL,UA 2691,UAL,2025-11-24 20:47:00,Arr 2325,2025-11-24,False
MCO,EWR,UA 2691,UAL,UA 2691,UAL,2025-11-24 16:59:00,Arr 1934,2025-11-24,False
ORD,MSN,UA 2690,UAL,UA 2690,UAL,2025-11-24 13:55:00,Arr 1544 (+50min),2025-11-24,False
ORD,LAX,UA 2684,UAL,UA 2684,UAL,2025-11-24 10:42:00,Arr 1306,2025-11-24,False
MDT,ORD,UA 2684,UAL,UA 2684,UAL,2025-11-24 06:30:00,Arr 0755 (+11min),2025-11-24,False
SAN,IAH,UA 2683,UAL,UA 2683,UAL,2025-11-24 17:50:00,Arr 2324 (+21min),2025-11-24,False
ORD,SAN,UA 2683,UAL,UA 2683,UAL,2025-11-24 13:31:00,Arr 1548,2025-11-24,False
IAH,RSW,UA 2682,UAL,UA 2682,UAL,2025-11-24 19:56:00,Arr 0017 (+62min),2025-11-24,False
DFW,IAH,UA 2682,UAL,UA 2682,UAL,2025-11-24 15:45:00,Arr 1654,2025-11-24,False
DEN,SFO,UA 2681,UAL,UA 2681,UAL,2025-11-24 19:05:00,Arr 2037,2025-11-24,False
TPA,DEN,UA 2680,UAL,UA 2680,UAL,2025-11-24 08:00:00,Arr 1000,2025-11-24,False
EWR,LAX,UA 2679,UAL,UA 2679,UAL,2025-11-24 10:00:00,Arr 1250,2025-11-24,False
EWR,JAX,UA 2678,UAL,UA 2678,UAL,2025-11-24 13:00:00,Arr 1518,2025-11-24,False
SAN,ORD,UA 2677,UAL,UA 2677,UAL,2025-11-24 10:51:00,Arr 1705,2025-11-24,False
IAH,LGA,UA 2676,UAL,UA 2676,UAL,2025-11-24 16:25:00,Arr 2051,2025-11-24,False
DEN,IAH,UA 2676,UAL,UA 2676,UAL,2025-11-24 09:35:00,Arr 1433 (+86min),2025-11-24,False
DFW,IAH,UA 2675,UAL,UA 2675,UAL,2025-11-24 09:58:00,Arr 1422 (+187min),2025-11-24,False
IAH,PIT,UA 2675,UAL,UA 2675,UAL,2025-11-24 12:00:00,Arr 1527,2025-11-24,False
TPA,EWR,UA 2674,UAL,UA 2674,UAL,2025-11-24 11:16:00,Arr 1400,2025-11-24,False
EWR,SAV,UA 2673,UAL,UA 2673,UAL,2025-11-24 14:00:00,Arr 1609,2025-11-24,False
ORD,PNS,UA 2672,UAL,UA 2672,UAL,2025-11-24 10:49:00,Arr 1315,2025-11-24,False
IND,ORD,UA 2672,UAL,UA 2672,UAL,2025-11-24 07:15:00,Arr 0751 (+22min),2025-11-24,False
DEN,RDU,UA 2671,UAL,UA 2671,UAL,2025-11-24 17:28:00,Arr 0050 (+125min),2025-11-24,False
JAC,DEN,UA 2671,UAL,UA 2671,UAL,2025-11-24 14:40:00,Arr 1557,2025-11-24,False
DFW,IAH,UA 2670,UAL,UA 2670,UAL,2025-11-24 07:00:00,Arr 0951 (+93min),2025-11-24,False
EWR,ATL,UA 2669,UAL,UA 2669,UAL,2025-11-24 08:53:00,Arr 1113,2025-11-24,False
IAD,EWR,UA 2669,UAL,UA 2669,UAL,2025-11-24 06:00:00,Arr 0710,2025-11-24,False
DCA,ORD,UA 2668,UAL,UA 2668,UAL,2025-11-24 08:30:00,Arr 1013 (+22min),2025-11-24,False
LAX,IAD,UA 2667,UAL,UA 2667,UAL,2025-11-24 11:00:00,Arr 1847,2025-11-24,False
DEN,SNA,UA 2666,UAL,UA 2666,UAL,2025-11-24 07:50:00,Arr 0901,2025-11-24,False
ORD,IAH,UA 2665,UAL,UA 2665,UAL,2025-11-24 21:08:00,Arr 0015 (+16min),2025-11-24,False
PHL,ORD,UA 2665,UAL,UA 2665,UAL,2025-11-24 18:31:00,Arr 2006 (+6min),2025-11-24,False
SFO,PHL,UA 2665,UAL,UA 2665,UAL,2025-11-24 08:45:00,Arr 1657,2025-11-24,False
SFO,BWI,UA 2664,UAL,UA 2664,UAL,2025-11-24 09:16:00,Arr 1705,2025-11-24,False
EGE,DEN,UA 2663,UAL,UA 2663,UAL,2025-11-24 13:30:00,Arr 1429,2025-11-24,False
IAH,MCO,UA 2662,UAL,UA 2662,UAL,2025-11-24 12:25:00,Arr 1643 (+53min),2025-11-24,False
LGA,IAH,UA 2661,UAL,UA 2661,UAL,2025-11-24 14:00:00,Arr 1710,2025-11-24,False
DEN,SBA,UA 2660,UAL,UA 2660,UAL,2025-11-24 19:20:00,Arr 2146 (+44min),2025-11-24,False
SAV,DEN,UA 2660,UAL,UA 2660,UAL,2025-11-24 16:27:00,Arr 1841 (+19min),2025-11-24,False
IAH,LGA,UA 2659,UAL,UA 2659,UAL,2025-11-24 18:45:00,Arr 0045 (+91min),2025-11-24,False
IAH,MAF,UA 2658,UAL,UA 2658,UAL,2025-11-24 20:02:00,Arr 2249 (+67min),2025-11-24,False
ORD,IAH,UA 2657,UAL,UA 2657,UAL,2025-11-24 12:45:00,Arr 1534,2025-11-24,False
DFW,DEN,UA 2655,UAL,UA 2655,UAL,2025-11-24 16:40:00,Arr 2048 (+170min),2025-11-24,False
MCI,ORD,UA 2654,UAL,UA 2654,UAL,2025-11-24 09:58:00,Arr 1128,2025-11-24,False
ORD,RDU,UA 2653,UAL,UA 2653,UAL,2025-11-24 11:05:00,Arr 1402,2025-11-24,False
ORD,CLE,UA 2652,UAL,UA 2652,UAL,2025-11-24 18:20:00,Arr 2051 (+10min),2025-11-24,False
SNA,ORD,UA 2652,UAL,UA 2652,UAL,2025-11-24 10:30:00,Arr 1631,2025-11-24,False
SEA,ORD,UA 2651,UAL,UA 2651,UAL,2025-11-24 23:30:00,Arr 0533 (+4min),2025-11-24,False
IAH,PHX,UA 2650,UAL,UA 2650,UAL,2025-11-24 16:50:00,Arr 1840,2025-11-24,False
ORD,BWI,UA 2649,UAL,UA 2649,UAL,2025-11-24 14:20:00,Arr 1731 (+17min),2025-11-24,False
SNA,ORD,UA 2649,UAL,UA 2649,UAL,2025-11-24 06:45:00,Arr 1305 (+9min),2025-11-24,False
GRR,DEN,UA 2648,UAL,UA 2648,UAL,2025-11-24 08:00:00,Arr 0853,2025-11-24,False
SFO,BOS,UA 2647,UAL,UA 2647,UAL,2025-11-24 08:25:00,Arr 1640,2025-11-24,False
SFO,PDX,UA 2646,UAL,UA 2646,UAL,2025-11-24 18:46:00,Arr 2009,2025-11-24,False
EWR,SAV,UA 2645,UAL,UA 2645,UAL,2025-11-24 21:29:00,Arr 2343,2025-11-24,False
CLE,EWR,UA 2645,UAL,UA 2645,UAL,2025-11-24 17:15:00,Arr 1833,2025-11-24,False
DEN,PSP,UA 2644,UAL,UA 2644,UAL,2025-11-24 19:45:00,Arr 2051,2025-11-24,False
IND,DEN,UA 2644,UAL,UA 2644,UAL,2025-11-24 15:40:00,Arr 1609,2025-11-24,False
DEN,BDL,UA 2643,UAL,UA 2643,UAL,2025-11-24 09:41:00,Arr 1528 (+4min),2025-11-24,False
SLC,DEN,UA 2643,UAL,UA 2643,UAL,2025-11-24 07:00:00,Arr 0827,2025-11-24,False
TPA,ORD,UA 2642,UAL,UA 2642,UAL,2025-11-24 09:30:00,Arr 1129,2025-11-24,False
EWR,LAX,UA 2641,UAL,UA 2641,UAL,2025-11-24 18:15:00,Arr 2121,2025-11-24,False
TPA,EWR,UA 2641,UAL,UA 2641,UAL,2025-11-24 14:39:00,Arr 1710,2025-11-24,False
SEA,SFO,UA 2640,UAL,UA 2640,UAL,2025-11-24 07:00:00,Arr 0852,2025-11-24,False
ORD,IAH,UA 2638,UAL,UA 2638,UAL,2025-11-24 08:50:00,Arr 1136,2025-11-24,False
MSP,ORD,UA 2638,UAL,UA 2638,UAL,2025-11-24 06:00:00,Arr 0727,2025-11-24,False
DEN,GRR,UA 2637,UAL,UA 2637,UAL,2025-11-24 10:06:00,Arr 1445 (+7min),2025-11-24,False
CLE,MCO,UA 2636,UAL,UA 2636,UAL,2025-11-24 08:15:00,Arr 1029,2025-11-24,False
ORD,CLT,UA 2635,UAL,UA 2635,UAL,2025-11-24 14:15:00,Arr 1740 (+20min),2025-11-24,False
PDX,ORD,UA 2635,UAL,UA 2635,UAL,2025-11-24 07:00:00,Arr 1304 (+2min),2025-11-24,False
ATL,IAD,UA 2634,UAL,UA 2634,UAL,2025-11-24 19:35:00,Arr 2129 (+6min),2025-11-24,False
DEN,SFO,UA 2633,UAL,UA 2633,UAL,2025-11-24 15:59:00,Arr 1731,2025-11-24,False
SEA,SFO,UA 2632,UAL,UA 2632,UAL,2025-11-24 19:28:00,Arr 2137,2025-11-24,False
EWR,SRQ,UA 2631,UAL,UA 2631,UAL,2025-11-24 07:10:00,Arr 1000,2025-11-24,False
EWR,BOS,UA 2630,UAL,UA 2630,UAL,2025-11-24 16:06:00,Arr 1709,2025-11-24,False
ORD,PIT,UA 2629,UAL,UA 2629,UAL,2025-11-24 10:39:00,Arr 1252,2025-11-24,False
GRR,ORD,UA 2629,UAL,UA 2629,UAL,2025-11-24 09:21:00,Arr 0934 (+1min),2025-11-24,False
SFO,BUR,UA 2628,UAL,UA 2628,UAL,2025-11-24 10:49:00,Arr 1156,2025-11-24,False
ORD,SFO,UA 2628,UAL,UA 2628,UAL,2025-11-24 06:15:00,Arr 0830,2025-11-24,False
ORD,MSP,UA 2627,UAL,UA 2627,UAL,2025-11-24 20:10:00,Arr 2206 (+21min),2025-11-24,False
PIT,ORD,UA 2627,UAL,UA 2627,UAL,2025-11-24 17:47:00,Arr 1914 (+43min),2025-11-24,False
SFO,EWR,UA 2626,UAL,UA 2626,UAL,2025-11-24 16:40:00,Arr 0256 (+112min),2025-11-24,False
STL,DEN,UA 2625,UAL,UA 2625,UAL,2025-11-24 13:35:00,Arr 1650 (+105min),2025-11-24,False
EWR,STL,UA 2625,UAL,UA 2625,UAL,2025-11-24 08:45:00,Arr 1024,2025-11-24,False
SAN,ORD,UA 2624,UAL,UA 2624,UAL,2025-11-24 22:30:00,Arr 0426,2025-11-24,False
ORD,MIA,UA 2623,UAL,UA 2623,UAL,2025-11-24 07:35:00,Arr 1129,2025-11-24,False
BUF,EWR,UA 2622,UAL,UA 2622,UAL,2025-11-24 06:00:00,Arr 0652,2025-11-24,False
IAH,AUS,UA 2621,UAL,UA 2621,UAL,2025-11-24 20:03:00,Arr 2313 (+127min),2025-11-24,False
SFO,ATL,UA 2620,UAL,UA 2620,UAL,2025-11-24 22:35:00,Arr 0604,2025-11-24,False
MCO,SFO,UA 2620,UAL,UA 2620,UAL,2025-11-24 18:30:00,Arr 2130,2025-11-24,False
SFO,ORD,UA 2619,UAL,UA 2619,UAL,2025-11-24 13:28:00,Arr 1930,2025-11-24,False
PHX,SFO,UA 2619,UAL,UA 2619,UAL,2025-11-24 11:10:00,Arr 1207,2025-11-24,False
ORD,STL,UA 2618,UAL,UA 2618,UAL,2025-11-24 14:20:00,Arr 1533,2025-11-24,False
SEA,ORD,UA 2618,UAL,UA 2618,UAL,2025-11-24 07:00:00,Arr 1310 (+1min),2025-11-24,False
LGA,IAH,UA 2617,UAL,UA 2617,UAL,2025-11-24 09:55:00,Arr 1248,2025-11-24,False
ORD,LGA,UA 2617,UAL,UA 2617,UAL,2025-11-24 06:00:00,Arr 0904,2025-11-24,False
IAH,ORD,UA 2616,UAL,UA 2616,UAL,2025-11-24 06:30:00,Arr 0842,2025-11-24,False
PDX,SFO,UA 2615,UAL,UA 2615,UAL,2025-11-24 19:38:00,Arr 2129,2025-11-24,False
IAH,PHX,UA 2614,UAL,UA 2614,UAL,2025-11-24 07:20:00,Arr 0904,2025-11-24,False
DEN,EWR,UA 2613,UAL,UA 2613,UAL,2025-11-24 17:55:00,Arr 2336 (+2min),2025-11-24,False
EWR,DEN,UA 2612,UAL,UA 2612,UAL,2025-11-24 15:30:00,Arr 1825 (+18min),2025-11-24,False
SRQ,EWR,UA 2612,UAL,UA 2612,UAL,2025-11-24 11:24:00,Arr 1414,2025-11-24,False
SFO,PDX,UA 2611,UAL,UA 2611,UAL,2025-11-24 16:45:00,Arr 1841 (+5min),2025-11-24,False
IAH,SFO,UA 2611,UAL,UA 2611,UAL,2025-11-24 12:27:00,Arr 1629 (+98min),2025-11-24,False
PHL,IAH,UA 2611,UAL,UA 2611,UAL,2025-11-24 08:15:00,Arr 1032,2025-11-24,False
LAX,DEN,UA 2610,UAL,UA 2610,UAL,2025-11-24 18:30:00,Arr 2129,2025-11-24,False
SEA,LAX,UA 2610,UAL,UA 2610,UAL,2025-11-24 12:41:00,Arr 1524,2025-11-24,False
SFO,RDU,UA 2609,UAL,UA 2609,UAL,2025-11-24 07:30:00,Arr 1525,2025-11-24,False
EWR,CHS,UA 2608,UAL,UA 2608,UAL,2025-11-24 21:29:00,Arr 2315,2025-11-24,False
IAH,EWR,UA 2608,UAL,UA 2608,UAL,2025-11-24 14:38:00,Arr 1920 (+10min),2025-11-24,False
LAS,IAH,UA 2608,UAL,UA 2608,UAL,2025-11-24 06:00:00,Arr 1107 (+5min),2025-11-24,False
ORD,LAX,UA 2607,UAL,UA 2607,UAL,2025-11-24 21:18:00,Arr 2326,2025-11-24,False
ORD,EWR,UA 2605,UAL,UA 2605,UAL,2025-11-24 17:31:00,Arr 2041,2025-11-24,False
LAX,EWR,UA 2602,UAL,UA 2602,UAL,2025-11-24 13:15:00,Arr 2059,2025-11-24,False
LAS,LAX,UA 2602,UAL,UA 2602,UAL,2025-11-24 08:00:00,Arr 0905,2025-11-24,False
RSW,EWR,UA 2601,UAL,UA 2601,UAL,2025-11-24 19:36:00,Arr 2225,2025-11-24,False
DEN,RSW,UA 2601,UAL,UA 2601,UAL,2025-11-24 09:50:00,Arr 1550 (+18min),2025-11-24,False
IAH,LAX,UA 2600,UAL,UA 2600,UAL,2025-11-24 07:20:00,Arr 0845,2025-11-24,False
ORD,FLL,UA 2499,UAL,UA 2499,UAL,2025-11-24 08:57:00,Arr 1322 (+10min),2025-11-24,False
IAH,RDU,UA 2498,UAL,UA 2498,UAL,2025-11-24 18:15:00,Arr 2222 (+28min),2025-11-24,False
SAT,IAH,UA 2498,UAL,UA 2498,UAL,2025-11-24 14:14:00,Arr 1553 (+35min),2025-11-24,False
IAD,ORD,UA 2497,UAL,UA 2497,UAL,2025-11-24 17:15:00,Arr 1855 (+25min),2025-11-24,False
LAS,EWR,UA 2496,UAL,UA 2496,UAL,2025-11-24 14:09:00,Arr 2152,2025-11-24,False
SNA,SFO,UA 2495,UAL,UA 2495,UAL,2025-11-24 19:34:00,Arr 2150 (+45min),2025-11-24,False
RSW,ORD,UA 2494,UAL,UA 2494,UAL,2025-11-24 12:42:00,Arr 1441,2025-11-24,False
RIC,DEN,UA 2493,UAL,UA 2493,UAL,2025-11-24 08:20:00,Arr 1015,2025-11-24,False
IAH,MIA,UA 2492,UAL,UA 2492,UAL,2025-11-24 18:25:00,Arr 2259 (+61min),2025-11-24,False
IAH,SAN,UA 2491,UAL,UA 2491,UAL,2025-11-24 09:30:00,Arr 1053,2025-11-24,False
SFO,BUR,UA 2490,UAL,UA 2490,UAL,2025-11-24 16:10:00,Arr 1723,2025-11-24,False
