origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
MCO,IAD,UA 1494,UAL,UA 1494,UAL,2025-11-26 09:00:00,Arr 1108,2025-11-26,False
EWR,MCO,UA 1493,UAL,UA 1493,UAL,2025-11-26 08:12:00,Arr 1057,2025-11-26,False
ORD,CMH,UA 1492,UAL,UA 1492,UAL,2025-11-26 18:10:00,Arr 0006 (+207min),2025-11-26,False
ORD,ORF,UA 1491,UAL,UA 1491,UAL,2025-11-26 11:20:00,Arr 1521 (+47min),2025-11-26,False
PDX,ORD,UA 1490,UAL,UA 1490,UAL,2025-11-26 23:59:00,Arr 0522,2025-11-26,False
MCI,IAH,UA 1488,UAL,UA 1488,UAL,2025-11-26 08:10:00,Arr 1004,2025-11-26,False
SAT,IAH,UA 1486,UAL,UA 1486,UAL,2025-11-26 07:40:00,Arr 0834,2025-11-26,False
DEN,OKC,UA 1485,UAL,UA 1485,UAL,2025-11-26 17:45:00,Arr 2012,2025-11-26,False
ORD,DEN,UA 1485,UAL,UA 1485,UAL,2025-11-26 14:40:00,Arr 1639 (+9min),2025-11-26,False
CMH,ORD,UA 1485,UAL,UA 1485,UAL,2025-11-26 10:26:00,Arr 1048,2025-11-26,False
ORD,DFW,UA 1484,UAL,UA 1484,UAL,2025-11-26 12:47:00,Arr 1553 (+21min),2025-11-26,False
MIA,ORD,UA 1484,UAL,UA 1484,UAL,2025-11-26 07:00:00,Arr 0945 (+16min),2025-11-26,False
SFO,SAN,UA 1483,UAL,UA 1483,UAL,2025-11-26 09:00:00,Arr 1056 (+15min),2025-11-26,False
SFO,ORD,UA 1482,UAL,UA 1482,UAL,2025-11-26 18:42:00,Arr 0046,2025-11-26,False
DEN,PHX,UA 1481,UAL,UA 1481,UAL,2025-11-26 07:45:00,Arr 0924,2025-11-26,False
DEN,SDF,UA 1479,UAL,UA 1479,UAL,2025-11-26 09:40:00,Arr 1358,2025-11-26,False
IAH,SAT,UA 1477,UAL,UA 1477,UAL,2025-11-26 18:26:00,Arr 1931,2025-11-26,False
DEN,TUS,UA 1476,UAL,UA 1476,UAL,2025-11-26 13:55:00,Arr 1541,2025-11-26,False
SYR,DEN,UA 1476,UAL,UA 1476,UAL,2025-11-26 08:00:00,Arr 0941,2025-11-26,False
IAH,SAT,UA 1475,UAL,UA 1475,UAL,2025-11-26 21:51:00,Arr 2307 (+11min),2025-11-26,False
SEA,IAH,UA 1475,UAL,UA 1475,UAL,2025-11-26 13:43:00,Arr 1956,2025-11-26,False
IAD,LAX,UA 1470,UAL,UA 1470,UAL,2025-11-26 18:59:00,Arr 2244 (+54min),2025-11-26,False
DEN,FLL,UA 1469,UAL,UA 1469,UAL,2025-11-26 08:10:00,Arr 1400,2025-11-26,False
DEN,RAP,UA 1464,UAL,UA 1464,UAL,2025-11-26 17:30:00,Arr 1836,2025-11-26,False
MSN,DEN,UA 1464,UAL,UA 1464,UAL,2025-11-26 15:08:00,Arr 1651 (+8min),2025-11-26,False
DEN,CMH,UA 1460,UAL,UA 1460,UAL,2025-11-26 10:06:00,Arr 1443,2025-11-26,False
MSO,DEN,UA 1460,UAL,UA 1460,UAL,2025-11-26 06:20:00,Arr 0902 (+34min),2025-11-26,False
EWR,PBI,UA 1457,UAL,UA 1457,UAL,2025-11-26 11:34:00,Arr 1419,2025-11-26,False
SFO,IAD,UA 1453,UAL,UA 1453,UAL,2025-11-26 16:51:00,Arr 0038,2025-11-26,False
BUR,SFO,UA 1453,UAL,UA 1453,UAL,2025-11-26 14:02:00,Arr 1519,2025-11-26,False
JAX,ORD,UA 1451,UAL,UA 1451,UAL,2025-11-26 16:32:00,Arr 1908 (+43min),2025-11-26,False
DEN,JAX,UA 1451,UAL,UA 1451,UAL,2025-11-26 10:00:00,Arr 1503,2025-11-26,False
DCA,IAH,UA 1450,UAL,UA 1450,UAL,2025-11-26 06:00:00,Arr 0813,2025-11-26,False
AUS,EWR,UA 1449,UAL,UA 1449,UAL,2025-11-26 07:18:00,Arr 1119,2025-11-26,False
SFO,ORD,UA 1448,UAL,UA 1448,UAL,2025-11-26 05:10:00,Arr 1140 (+10min),2025-11-26,False
STT,IAD,UA 1445,UAL,UA 1445,UAL,2025-11-26 13:02:00,Arr 1616,2025-11-26,False
IAH,EWR,UA 1444,UAL,UA 1444,UAL,2025-11-26 20:30:00,Arr 0053,2025-11-26,False
IAD,STT,UA 1443,UAL,UA 1443,UAL,2025-11-26 08:15:00,Arr 1259,2025-11-26,False
DEN,LGA,UA 1442,UAL,UA 1442,UAL,2025-11-26 08:15:00,Arr 1443 (+44min),2025-11-26,False
DFW,EWR,UA 1439,UAL,UA 1439,UAL,2025-11-26 19:35:00,Arr 2336,2025-11-26,False
ORD,LGA,UA 1437,UAL,UA 1437,UAL,2025-11-26 17:00:00,Arr 2145 (+98min),2025-11-26,False
SRQ,ORD,UA 1437,UAL,UA 1437,UAL,2025-11-26 12:20:00,Arr 1725 (+182min),2025-11-26,False
DEN,ICT,UA 1436,UAL,UA 1436,UAL,2025-11-26 17:55:00,Arr 2017,2025-11-26,False
MSO,DEN,UA 1436,UAL,UA 1436,UAL,2025-11-26 14:35:00,Arr 1640,2025-11-26,False
EWR,MCO,UA 1435,UAL,UA 1435,UAL,2025-11-26 12:44:00,Arr 1529,2025-11-26,False
SFO,SAN,UA 1434,UAL,UA 1434,UAL,2025-11-26 16:56:00,Arr 1819,2025-11-26,False
IAD,SFO,UA 1434,UAL,UA 1434,UAL,2025-11-26 12:35:00,Arr 1554 (+19min),2025-11-26,False
LAX,HNL,UA 1431,UAL,UA 1431,UAL,2025-11-26 13:00:00,Arr 1705,2025-11-26,False
SFO,DEN,UA 1430,UAL,UA 1430,UAL,2025-11-26 16:28:00,Arr 1953,2025-11-26,False
IAH,BOS,UA 1429,UAL,UA 1429,UAL,2025-11-26 09:51:00,Arr 1425,2025-11-26,False
OMA,IAH,UA 1429,UAL,UA 1429,UAL,2025-11-26 06:00:00,Arr 0755,2025-11-26,False
EWR,BNA,UA 1428,UAL,UA 1428,UAL,2025-11-26 07:30:00,Arr 0900,2025-11-26,False
SEA,SFO,UA 1424,UAL,UA 1424,UAL,2025-11-26 17:20:00,Arr 1922,2025-11-26,False
DEN,SEA,UA 1424,UAL,UA 1424,UAL,2025-11-26 11:50:00,Arr 1344,2025-11-26,False
MCO,DEN,UA 1424,UAL,UA 1424,UAL,2025-11-26 08:00:00,Arr 0952,2025-11-26,False
MCO,EWR,UA 1422,UAL,UA 1422,UAL,2025-11-26 06:00:00,Arr 0821,2025-11-26,False
ORD,FLL,UA 1421,UAL,UA 1421,UAL,2025-11-26 07:06:00,Arr 1051,2025-11-26,False
IAH,PDX,UA 1420,UAL,UA 1420,UAL,2025-11-26 20:00:00,Arr 2229,2025-11-26,False
DEN,MIA,UA 1418,UAL,UA 1418,UAL,2025-11-26 10:05:00,Arr 1557,2025-11-26,False
SBP,DEN,UA 1418,UAL,UA 1418,UAL,2025-11-26 05:15:00,Arr 0853 (+7min),2025-11-26,False
DEN,BIL,UA 1417,UAL,UA 1417,UAL,2025-11-26 19:42:00,Arr 2111,2025-11-26,False
ONT,DEN,UA 1417,UAL,UA 1417,UAL,2025-11-26 13:29:00,Arr 1641,2025-11-26,False
LAX,IAH,UA 1416,UAL,UA 1416,UAL,2025-11-26 09:00:00,Arr 1429 (+8min),2025-11-26,False
DEN,SMF,UA 1415,UAL,UA 1415,UAL,2025-11-26 11:45:00,Arr 1308,2025-11-26,False
BOS,ORD,UA 1414,UAL,UA 1414,UAL,2025-11-26 06:00:00,Arr 0751,2025-11-26,False
ORD,LGA,UA 1413,UAL,UA 1413,UAL,2025-11-26 08:55:00,Arr 1218 (+8min),2025-11-26,False
DEN,COS,UA 1412,UAL,UA 1412,UAL,2025-11-26 21:10:00,Arr 2238 (+39min),2025-11-26,False
DEN,ORD,UA 1411,UAL,UA 1411,UAL,2025-11-26 17:25:00,Arr 2133 (+35min),2025-11-26,False
SFO,FLL,UA 1410,UAL,UA 1410,UAL,2025-11-26 07:42:00,Arr 1635 (+26min),2025-11-26,False
EWR,MCO,UA 1409,UAL,UA 1409,UAL,2025-11-26 13:30:00,Arr 1615,2025-11-26,False
DFW,EWR,UA 1407,UAL,UA 1407,UAL,2025-11-26 11:36:00,Arr 1544,2025-11-26,False
IAH,DFW,UA 1407,UAL,UA 1407,UAL,2025-11-26 07:25:00,Arr 0858 (+7min),2025-11-26,False
SFO,BOI,UA 1406,UAL,UA 1406,UAL,2025-11-26 11:02:00,Arr 1330,2025-11-26,False
ORD,SFO,UA 1406,UAL,UA 1406,UAL,2025-11-26 07:10:00,Arr 1002 (+7min),2025-11-26,False
LGA,IAH,UA 1402,UAL,UA 1402,UAL,2025-11-26 15:41:00,Arr 1854 (+3min),2025-11-26,False
TUS,DEN,UA 1401,UAL,UA 1401,UAL,2025-11-26 17:28:00,Arr 1916,2025-11-26,False
PHX,ORD,UA 1400,UAL,UA 1400,UAL,2025-11-26 12:39:00,Arr 1814 (+64min),2025-11-26,False
ORD,TPA,UA 1399,UAL,UA 1399,UAL,2025-11-26 15:37:00,Arr 2017 (+48min),2025-11-26,False
PHX,ORD,UA 1399,UAL,UA 1399,UAL,2025-11-26 08:30:00,Arr 1334 (+35min),2025-11-26,False
ORD,ATL,UA 1398,UAL,UA 1398,UAL,2025-11-26 18:20:00,Arr 2134 (+1min),2025-11-26,False
IAH,EWR,UA 1397,UAL,UA 1397,UAL,2025-11-26 13:31:00,Arr 1753,2025-11-26,False
LAX,IAH,UA 1397,UAL,UA 1397,UAL,2025-11-26 07:35:00,Arr 1317 (+27min),2025-11-26,False
STL,DEN,UA 1396,UAL,UA 1396,UAL,2025-11-26 09:00:00,Arr 1014,2025-11-26,False
BZN,DEN,UA 1395,UAL,UA 1395,UAL,2025-11-26 06:35:00,Arr 0826,2025-11-26,False
DEN,PSC,UA 1394,UAL,UA 1394,UAL,2025-11-26 19:25:00,Arr 2102,2025-11-26,False
TPA,EWR,UA 1393,UAL,UA 1393,UAL,2025-11-26 16:11:00,Arr 1835,2025-11-26,False
MSY,IAD,UA 1392,UAL,UA 1392,UAL,2025-11-26 08:00:00,Arr 1129 (+4min),2025-11-26,False
PBI,EWR,UA 1391,UAL,UA 1391,UAL,2025-11-26 10:11:00,Arr 1253,2025-11-26,False
DFW,SFO,UA 1390,UAL,UA 1390,UAL,2025-11-26 07:30:00,Arr 0914,2025-11-26,False
DEN,DRO,UA 1389,UAL,UA 1389,UAL,2025-11-26 19:25:00,Arr 2039 (+5min),2025-11-26,False
CMH,DEN,UA 1389,UAL,UA 1389,UAL,2025-11-26 16:28:00,Arr 1730,2025-11-26,False
IAH,DFW,UA 1388,UAL,UA 1388,UAL,2025-11-26 14:35:00,Arr 1550,2025-11-26,False
SFO,IAH,UA 1387,UAL,UA 1387,UAL,2025-11-26 11:15:00,Arr 1655,2025-11-26,False
PHX,SFO,UA 1387,UAL,UA 1387,UAL,2025-11-26 08:05:00,Arr 0927 (+14min),2025-11-26,False
MIA,EWR,UA 1386,UAL,UA 1386,UAL,2025-11-26 18:26:00,Arr 2212 (+42min),2025-11-26,False
SFO,MIA,UA 1386,UAL,UA 1386,UAL,2025-11-26 07:00:00,Arr 1511,2025-11-26,False
IAD,LAX,UA 1385,UAL,UA 1385,UAL,2025-11-26 22:08:00,Arr 0055,2025-11-26,False
ICT,DEN,UA 1384,UAL,UA 1384,UAL,2025-11-26 09:15:00,Arr 1001,2025-11-26,False
SNA,ORD,UA 1383,UAL,UA 1383,UAL,2025-11-26 14:12:00,Arr 2209 (+117min),2025-11-26,False
IAH,SNA,UA 1383,UAL,UA 1383,UAL,2025-11-26 09:30:00,Arr 1055,2025-11-26,False
RDU,IAH,UA 1383,UAL,UA 1383,UAL,2025-11-26 06:07:00,Arr 0801,2025-11-26,False
SLC,ORD,UA 1382,UAL,UA 1382,UAL,2025-11-26 12:41:00,Arr 1733 (+39min),2025-11-26,False
IAH,LAX,UA 1381,UAL,UA 1381,UAL,2025-11-26 18:35:00,Arr 2013,2025-11-26,False
DCA,IAH,UA 1381,UAL,UA 1381,UAL,2025-11-26 14:51:00,Arr 1718,2025-11-26,False
ORD,DCA,UA 1381,UAL,UA 1381,UAL,2025-11-26 08:00:00,Arr 1048,2025-11-26,False
DEN,SJC,UA 1380,UAL,UA 1380,UAL,2025-11-26 15:55:00,Arr 1727,2025-11-26,False
DEN,IAD,UA 1379,UAL,UA 1379,UAL,2025-11-26 11:15:00,Arr 1637 (+7min),2025-11-26,False
TUL,DEN,UA 1379,UAL,UA 1379,UAL,2025-11-26 09:25:00,Arr 1019,2025-11-26,False
DEN,EGE,UA 1378,UAL,UA 1378,UAL,2025-11-26 11:31:00,Arr 1209,2025-11-26,False
DEN,ORD,UA 1377,UAL,UA 1377,UAL,2025-11-26 06:00:00,Arr 0930,2025-11-26,False
DFW,EWR,UA 1376,UAL,UA 1376,UAL,2025-11-26 07:15:00,Arr 1106,2025-11-26,False
SFO,PHX,UA 1375,UAL,UA 1375,UAL,2025-11-26 18:57:00,Arr 2154,2025-11-26,False
PHX,EWR,UA 1375,UAL,UA 1375,UAL,2025-11-26 00:30:00,Arr 0645,2025-11-26,False
DEN,FLL,UA 1374,UAL,UA 1374,UAL,2025-11-26 17:39:00,Arr 2321,2025-11-26,False
TUS,DEN,UA 1374,UAL,UA 1374,UAL,2025-11-26 14:40:00,Arr 1623,2025-11-26,False
IAH,SAN,UA 1373,UAL,UA 1373,UAL,2025-11-26 18:35:00,Arr 1946,2025-11-26,False
ORD,IAH,UA 1373,UAL,UA 1373,UAL,2025-11-26 14:21:00,Arr 1726 (+3min),2025-11-26,False
SFO,BOS,UA 1372,UAL,UA 1372,UAL,2025-11-26 13:00:00,Arr 2122,2025-11-26,False
IAH,SAT,UA 1371,UAL,UA 1371,UAL,2025-11-26 09:35:00,Arr 1053 (+10min),2025-11-26,False
STL,IAH,UA 1371,UAL,UA 1371,UAL,2025-11-26 06:15:00,Arr 0809,2025-11-26,False
IAD,RDU,UA 1370,UAL,UA 1370,UAL,2025-11-26 22:30:00,Arr 2358 (+17min),2025-11-26,False
TPA,IAD,UA 1370,UAL,UA 1370,UAL,2025-11-26 18:50:00,Arr 2048,2025-11-26,False
IAH,TPA,UA 1370,UAL,UA 1370,UAL,2025-11-26 14:30:00,Arr 1727,2025-11-26,False
ORD,DCA,UA 1369,UAL,UA 1369,UAL,2025-11-26 18:00:00,Arr 2324 (+149min),2025-11-26,False
DEN,LAX,UA 1368,UAL,UA 1368,UAL,2025-11-26 19:10:00,Arr 2029,2025-11-26,False
SJU,DEN,UA 1368,UAL,UA 1368,UAL,2025-11-26 14:25:00,Arr 1751,2025-11-26,False
IAH,SNA,UA 1367,UAL,UA 1367,UAL,2025-11-26 20:13:00,Arr 2145,2025-11-26,False
IAD,LAX,UA 1366,UAL,UA 1366,UAL,2025-11-26 09:10:00,Arr 1143,2025-11-26,False
EWR,IAD,UA 1366,UAL,UA 1366,UAL,2025-11-26 06:00:00,Arr 0704,2025-11-26,False
EWR,RDU,UA 1365,UAL,UA 1365,UAL,2025-11-26 10:35:00,Arr 1211,2025-11-26,False
EWR,FLL,UA 1364,UAL,UA 1364,UAL,2025-11-26 07:00:00,Arr 0950,2025-11-26,False
DSM,ORD,UA 1363,UAL,UA 1363,UAL,2025-11-26 08:02:00,Arr 0931,2025-11-26,False
DEN,BWI,UA 1362,UAL,UA 1362,UAL,2025-11-26 09:49:00,Arr 1455,2025-11-26,False
PSP,DEN,UA 1362,UAL,UA 1362,UAL,2025-11-26 05:20:00,Arr 0820,2025-11-26,False
RSW,IAD,UA 1361,UAL,UA 1361,UAL,2025-11-26 18:40:00,Arr 2043,2025-11-26,False
IAH,RSW,UA 1361,UAL,UA 1361,UAL,2025-11-26 12:25:00,Arr 1544,2025-11-26,False
IAH,MFE,UA 1360,UAL,UA 1360,UAL,2025-11-26 20:35:00,Arr 2231 (+32min),2025-11-26,False
EWR,ATL,UA 1359,UAL,UA 1359,UAL,2025-11-26 13:15:00,Arr 1537,2025-11-26,False
SFO,LAS,UA 1358,UAL,UA 1358,UAL,2025-11-26 07:00:00,Arr 0834,2025-11-26,False
IAD,SAN,UA 1357,UAL,UA 1357,UAL,2025-11-26 12:50:00,Arr 1510,2025-11-26,False
ORD,IAD,UA 1357,UAL,UA 1357,UAL,2025-11-26 08:50:00,Arr 1129,2025-11-26,False
DEN,JAX,UA 1356,UAL,UA 1356,UAL,2025-11-26 17:55:00,Arr 2257,2025-11-26,False
SFO,ABQ,UA 1355,UAL,UA 1355,UAL,2025-11-26 10:40:00,Arr 1450 (+44min),2025-11-26,False
LAS,SFO,UA 1355,UAL,UA 1355,UAL,2025-11-26 06:00:00,Arr 0751 (+7min),2025-11-26,False
SFO,IAD,UA 1354,UAL,UA 1354,UAL,2025-11-26 13:25:00,Arr 2118,2025-11-26,False
LAX,SFO,UA 1354,UAL,UA 1354,UAL,2025-11-26 08:04:00,Arr 0953 (+6min),2025-11-26,False
RSW,EWR,UA 1353,UAL,UA 1353,UAL,2025-11-26 11:28:00,Arr 1414,2025-11-26,False
SFO,RDM,UA 1352,UAL,UA 1352,UAL,2025-11-26 21:09:00,Arr 2257 (+12min),2025-11-26,False
DEN,FAR,UA 1351,UAL,UA 1351,UAL,2025-11-26 17:46:00,Arr 2023,2025-11-26,False
SMF,DEN,UA 1351,UAL,UA 1351,UAL,2025-11-26 13:00:00,Arr 1706 (+42min),2025-11-26,False
DEN,DFW,UA 1350,UAL,UA 1350,UAL,2025-11-26 09:37:00,Arr 1231,2025-11-26,False
ONT,DEN,UA 1350,UAL,UA 1350,UAL,2025-11-26 05:05:00,Arr 0814,2025-11-26,False
BOS,ORD,UA 1349,UAL,UA 1349,UAL,2025-11-26 09:40:00,Arr 1214 (+34min),2025-11-26,False
IAD,RDU,UA 1348,UAL,UA 1348,UAL,2025-11-26 08:25:00,Arr 0926,2025-11-26,False
DEN,BZN,UA 1347,UAL,UA 1347,UAL,2025-11-26 19:50:00,Arr 2217 (+37min),2025-11-26,False
LAX,SFO,UA 1346,UAL,UA 1346,UAL,2025-11-26 13:34:00,Arr 2017 (+309min),2025-11-26,False
SFO,ORD,UA 1346,UAL,UA 1346,UAL,2025-11-26 16:50:00,Arr 2304,2025-11-26,False
MCO,LAX,UA 1346,UAL,UA 1346,UAL,2025-11-26 07:00:00,Arr 0924,2025-11-26,False
IAH,FLL,UA 1345,UAL,UA 1345,UAL,2025-11-26 12:05:00,Arr 1714 (+97min),2025-11-26,False
EWR,PBI,UA 1344,UAL,UA 1344,UAL,2025-11-26 10:30:00,Arr 1321,2025-11-26,False
EWR,SFO,UA 1343,UAL,UA 1343,UAL,2025-11-26 12:00:00,Arr 1514,2025-11-26,False
ORD,TPA,UA 1342,UAL,UA 1342,UAL,2025-11-26 07:30:00,Arr 1134 (+14min),2025-11-26,False
LAX,ORD,UA 1342,UAL,UA 1342,UAL,2025-11-26 00:25:00,Arr 0622,2025-11-26,False
SFO,MCO,UA 1341,UAL,UA 1341,UAL,2025-11-26 23:08:00,Arr 0725,2025-11-26,False
SFO,BWI,UA 1340,UAL,UA 1340,UAL,2025-11-26 21:30:00,Arr 0525,2025-11-26,False
EWR,SFO,UA 1340,UAL,UA 1340,UAL,2025-11-26 16:30:00,Arr 1937,2025-11-26,False
DEN,SJU,UA 1339,UAL,UA 1339,UAL,2025-11-26 09:45:00,Arr 1817,2025-11-26,False
LAX,DEN,UA 1339,UAL,UA 1339,UAL,2025-11-26 05:00:00,Arr 0812,2025-11-26,False
IAH,DEN,UA 1338,UAL,UA 1338,UAL,2025-11-26 22:00:00,Arr 2325,2025-11-26,False
BOS,IAH,UA 1338,UAL,UA 1338,UAL,2025-11-26 17:17:00,Arr 2045,2025-11-26,False
DEN,PDX,UA 1337,UAL,UA 1337,UAL,2025-11-26 16:00:00,Arr 1747,2025-11-26,False
SAN,DEN,UA 1337,UAL,UA 1337,UAL,2025-11-26 11:20:00,Arr 1440,2025-11-26,False
ORD,SAN,UA 1337,UAL,UA 1337,UAL,2025-11-26 07:10:00,Arr 0935,2025-11-26,False
EWR,SNA,UA 1336,UAL,UA 1336,UAL,2025-11-26 14:05:00,Arr 1637,2025-11-26,False
FLL,EWR,UA 1336,UAL,UA 1336,UAL,2025-11-26 07:30:00,Arr 1019,2025-11-26,False
IAH,PBI,UA 1334,UAL,UA 1334,UAL,2025-11-26 12:24:00,Arr 1556,2025-11-26,False
OMA,IAH,UA 1334,UAL,UA 1334,UAL,2025-11-26 08:15:00,Arr 1019,2025-11-26,False
DEN,PIT,UA 1333,UAL,UA 1333,UAL,2025-11-26 17:44:00,Arr 2331 (+46min),2025-11-26,False
SFO,DEN,UA 1333,UAL,UA 1333,UAL,2025-11-26 13:08:00,Arr 1639,2025-11-26,False
LGA,DEN,UA 1332,UAL,UA 1332,UAL,2025-11-26 15:20:00,Arr 1802 (+8min),2025-11-26,False
ORD,LGA,UA 1332,UAL,UA 1332,UAL,2025-11-26 11:00:00,Arr 1404,2025-11-26,False
SAT,ORD,UA 1332,UAL,UA 1332,UAL,2025-11-26 07:05:00,Arr 1027 (+35min),2025-11-26,False
EWR,PHX,UA 1331,UAL,UA 1331,UAL,2025-11-26 20:14:00,Arr 2335,2025-11-26,False
BNA,EWR,UA 1331,UAL,UA 1331,UAL,2025-11-26 15:33:00,Arr 1902 (+18min),2025-11-26,False
SEA,SFO,UA 1330,UAL,UA 1330,UAL,2025-11-26 13:20:00,Arr 1521,2025-11-26,False
EWR,SEA,UA 1330,UAL,UA 1330,UAL,2025-11-26 09:15:00,Arr 1213,2025-11-26,False
SFO,RNO,UA 1329,UAL,UA 1329,UAL,2025-11-26 13:15:00,Arr 1411,2025-11-26,False
EWR,ORD,UA 1328,UAL,UA 1328,UAL,2025-11-26 09:00:00,Arr 1051 (+9min),2025-11-26,False
ATL,DEN,UA 1327,UAL,UA 1327,UAL,2025-11-26 11:13:00,Arr 1257 (+13min),2025-11-26,False
IAH,SMF,UA 1326,UAL,UA 1326,UAL,2025-11-26 19:57:00,Arr 2233 (+18min),2025-11-26,False
AUS,IAH,UA 1326,UAL,UA 1326,UAL,2025-11-26 17:59:00,Arr 1908 (+3min),2025-11-26,False
SFO,AUS,UA 1326,UAL,UA 1326,UAL,2025-11-26 11:10:00,Arr 1630,2025-11-26,False
SJC,DEN,UA 1325,UAL,UA 1325,UAL,2025-11-26 16:02:00,Arr 1915,2025-11-26,False
DFW,ORD,UA 1324,UAL,UA 1324,UAL,2025-11-26 14:26:00,Arr 2004 (+191min),2025-11-26,False
IAD,LAS,UA 1323,UAL,UA 1323,UAL,2025-11-26 09:00:00,Arr 1102,2025-11-26,False
IAD,RDU,UA 1322,UAL,UA 1322,UAL,2025-11-26 17:37:00,Arr 1909 (+19min),2025-11-26,False
EWR,LAX,UA 1321,UAL,UA 1321,UAL,2025-11-26 12:00:00,Arr 1447,2025-11-26,False
TPA,EWR,UA 1321,UAL,UA 1321,UAL,2025-11-26 06:00:00,Arr 0826,2025-11-26,False
DEN,SNA,UA 1320,UAL,UA 1320,UAL,2025-11-26 11:30:00,Arr 1303,2025-11-26,False
RSW,DEN,UA 1320,UAL,UA 1320,UAL,2025-11-26 08:00:00,Arr 1017,2025-11-26,False
LAX,ORD,UA 1318,UAL,UA 1318,UAL,2025-11-26 13:18:00,Arr 1938 (+8min),2025-11-26,False
EWR,PBI,UA 1317,UAL,UA 1317,UAL,2025-11-26 08:21:00,Arr 1142 (+17min),2025-11-26,False
ORD,LGA,UA 1316,UAL,UA 1316,UAL,2025-11-26 10:00:00,Arr 1323 (+12min),2025-11-26,False
BWI,ORD,UA 1316,UAL,UA 1316,UAL,2025-11-26 06:15:00,Arr 0805 (+34min),2025-11-26,False
DEN,STL,UA 1315,UAL,UA 1315,UAL,2025-11-26 13:25:00,Arr 1616,2025-11-26,False
BOS,ORD,UA 1314,UAL,UA 1314,UAL,2025-11-26 10:40:00,Arr 1231,2025-11-26,False
IAH,TPA,UA 1312,UAL,UA 1312,UAL,2025-11-26 18:15:00,Arr 2158 (+30min),2025-11-26,False
LAX,IAD,UA 1311,UAL,UA 1311,UAL,2025-11-26 08:40:00,Arr 1709 (+43min),2025-11-26,False
LGA,ORD,UA 1310,UAL,UA 1310,UAL,2025-11-26 10:15:00,Arr 1151,2025-11-26,False
SRQ,EWR,UA 1309,UAL,UA 1309,UAL,2025-11-26 06:00:00,Arr 0856 (+6min),2025-11-26,False
DEN,PIT,UA 1308,UAL,UA 1308,UAL,2025-11-26 10:04:00,Arr 1441,2025-11-26,False
BOS,EWR,UA 1307,UAL,UA 1307,UAL,2025-11-26 07:28:00,Arr 0842,2025-11-26,False
DEN,JAC,UA 1306,UAL,UA 1306,UAL,2025-11-26 19:05:00,Arr 2030,2025-11-26,False
DEN,ATL,UA 1305,UAL,UA 1305,UAL,2025-11-26 17:39:00,Arr 2209,2025-11-26,False
ORD,DFW,UA 1304,UAL,UA 1304,UAL,2025-11-26 09:15:00,Arr 1202,2025-11-26,False
BDL,ORD,UA 1304,UAL,UA 1304,UAL,2025-11-26 06:10:00,Arr 0800,2025-11-26,False
DEN,EUG,UA 1303,UAL,UA 1303,UAL,2025-11-26 19:45:00,Arr 2131,2025-11-26,False
TYS,DEN,UA 1303,UAL,UA 1303,UAL,2025-11-26 16:55:00,Arr 1807,2025-11-26,False
DEN,SAN,UA 1302,UAL,UA 1302,UAL,2025-11-26 13:31:00,Arr 1441,2025-11-26,False
ORD,ICT,UA 1301,UAL,UA 1301,UAL,2025-11-26 19:55:00,Arr 2215 (+16min),2025-11-26,False
BOS,ORD,UA 1301,UAL,UA 1301,UAL,2025-11-26 15:10:00,Arr 1728 (+18min),2025-11-26,False
DEN,BNA,UA 1300,UAL,UA 1300,UAL,2025-11-26 17:53:00,Arr 2114,2025-11-26,False
LAX,SFO,UA 1299,UAL,UA 1299,UAL,2025-11-26 20:20:00,Arr 2159 (+9min),2025-11-26,False
LAS,EWR,UA 1298,UAL,UA 1298,UAL,2025-11-26 11:35:00,Arr 1909,2025-11-26,False
ORF,ORD,UA 1297,UAL,UA 1297,UAL,2025-11-26 06:35:00,Arr 0748,2025-11-26,False
LIH,LAX,UA 1296,UAL,UA 1296,UAL,2025-11-26 14:15:00,Arr 2158 (+4min),2025-11-26,False
LAX,LIH,UA 1295,UAL,UA 1295,UAL,2025-11-26 08:40:00,Arr 1322 (+24min),2025-11-26,False
DEN,PSP,UA 1294,UAL,UA 1294,UAL,2025-11-26 11:20:00,Arr 1230,2025-11-26,False
IAH,ORD,UA 1293,UAL,UA 1293,UAL,2025-11-26 21:43:00,Arr 0024 (+9min),2025-11-26,False
LAX,IAH,UA 1293,UAL,UA 1293,UAL,2025-11-26 13:15:00,Arr 1827,2025-11-26,False
PHX,DEN,UA 1292,UAL,UA 1292,UAL,2025-11-26 14:51:00,Arr 1630,2025-11-26,False
LAS,DEN,UA 1291,UAL,UA 1291,UAL,2025-11-26 18:10:00,Arr 2056,2025-11-26,False
CHS,EWR,UA 1289,UAL,UA 1289,UAL,2025-11-26 06:00:00,Arr 0737,2025-11-26,False
LAX,PHX,UA 1288,UAL,UA 1288,UAL,2025-11-26 19:14:00,Arr 2136,2025-11-26,False
EWR,ATL,UA 1287,UAL,UA 1287,UAL,2025-11-26 20:33:00,Arr 2307,2025-11-26,False
PHX,EWR,UA 1287,UAL,UA 1287,UAL,2025-11-26 12:45:00,Arr 2010 (+42min),2025-11-26,False
ORD,PIT,UA 1285,UAL,UA 1285,UAL,2025-11-26 07:25:00,Arr 1001 (+7min),2025-11-26,False
LAX,BZN,UA 1284,UAL,UA 1284,UAL,2025-11-26 08:52:00,Arr 1225,2025-11-26,False
