origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
SFO,CLE,UA 2851,UAL,UA 2851,UAL,2025-11-01 09:00:00,Arr 1638,2025-11-01,False
MSN,DEN,UA 2748,UAL,UA 2748,UAL,2025-11-01 08:30:00,Arr 1013 (+6min),2025-11-01,False
ORD,IAD,UA 2746,UAL,UA 2746,UAL,2025-11-01 13:00:00,Arr 1548,2025-11-01,False
DEN,RAP,UA 2745,UAL,UA 2745,UAL,2025-11-01 19:12:00,Arr 2040 (+14min),2025-11-01,False
IAH,AUS,UA 2744,UAL,UA 2744,UAL,2025-11-01 07:35:00,Arr 0834,2025-11-01,False
MSY,IAH,UA 2744,UAL,UA 2744,UAL,2025-11-01 05:15:00,Arr 0614,2025-11-01,False
LAX,EWR,UA 2743,UAL,UA 2743,UAL,2025-11-01 07:00:00,Arr 1523 (+8min),2025-11-01,False
DEN,TUS,UA 2742,UAL,UA 2742,UAL,2025-11-01 11:31:00,Arr 1218,2025-11-01,False
DEN,TPA,UA 2741,UAL,UA 2741,UAL,2025-11-01 13:55:00,Arr 1920,2025-11-01,False
IAD,ATL,UA 2739,UAL,UA 2739,UAL,2025-11-01 08:16:00,Arr 1016,2025-11-01,False
ORD,ONT,UA 2738,UAL,UA 2738,UAL,2025-11-01 19:55:00,Arr 2200,2025-11-01,False
RSW,ORD,UA 2738,UAL,UA 2738,UAL,2025-11-01 16:38:00,Arr 1903 (+13min),2025-11-01,False
SAV,EWR,UA 2704,UAL,UA 2704,UAL,2025-11-01 16:28:00,Arr 1902 (+14min),2025-11-01,False
ORD,SAV,UA 2704,UAL,UA 2704,UAL,2025-11-01 09:01:00,Arr 1234 (+6min),2025-11-01,False
PIT,IAH,UA 2698,UAL,UA 2698,UAL,2025-11-01 06:00:00,Arr 0805,2025-11-01,False
ORD,SFO,UA 2693,UAL,UA 2693,UAL,2025-11-01 16:17:00,Arr 1828,2025-11-01,False
EWR,LAX,UA 2692,UAL,UA 2692,UAL,2025-11-01 08:35:00,Arr 1051,2025-11-01,False
MCO,EWR,UA 2691,UAL,UA 2691,UAL,2025-11-01 16:30:00,Arr 1915,2025-11-01,False
ORD,MSN,UA 2690,UAL,UA 2690,UAL,2025-11-01 13:55:00,Arr 1442,2025-11-01,False
ORD,LAX,UA 2684,UAL,UA 2684,UAL,2025-11-01 10:42:00,Arr 1415 (+54min),2025-11-01,False
MDT,ORD,UA 2684,UAL,UA 2684,UAL,2025-11-01 06:30:00,Arr 0744,2025-11-01,False
ORD,SAN,UA 2683,UAL,UA 2683,UAL,2025-11-01 13:30:00,Arr 1459,2025-11-01,False
IAH,RSW,UA 2682,UAL,UA 2682,UAL,2025-11-01 18:32:00,Arr 2141,2025-11-01,False
DFW,IAH,UA 2682,UAL,UA 2682,UAL,2025-11-01 15:45:00,Arr 1821 (+79min),2025-11-01,False
DEN,SFO,UA 2681,UAL,UA 2681,UAL,2025-11-01 19:05:00,Arr 2133 (+36min),2025-11-01,False
TPA,DEN,UA 2680,UAL,UA 2680,UAL,2025-11-01 08:00:00,Arr 0948,2025-11-01,False
EWR,LAX,UA 2679,UAL,UA 2679,UAL,2025-11-01 10:00:00,Arr 1257,2025-11-01,False
EWR,JAX,UA 2678,UAL,UA 2678,UAL,2025-11-01 12:38:00,Arr 1505,2025-11-01,False
SAN,ORD,UA 2677,UAL,UA 2677,UAL,2025-11-01 10:51:00,Arr 1727 (+22min),2025-11-01,False
IAH,LGA,UA 2676,UAL,UA 2676,UAL,2025-11-01 16:25:00,Arr 2111 (+17min),2025-11-01,False
DEN,IAH,UA 2676,UAL,UA 2676,UAL,2025-11-01 09:35:00,Arr 1534 (+147min),2025-11-01,False
IAH,PIT,UA 2675,UAL,UA 2675,UAL,2025-11-01 12:00:00,Arr 1546 (+3min),2025-11-01,False
DFW,IAH,UA 2675,UAL,UA 2675,UAL,2025-11-01 09:58:00,Arr 1120 (+5min),2025-11-01,False
TPA,EWR,UA 2674,UAL,UA 2674,UAL,2025-11-01 11:16:00,Arr 1338,2025-11-01,False
EWR,SAV,UA 2673,UAL,UA 2673,UAL,2025-11-01 13:00:00,Arr 1529 (+7min),2025-11-01,False
ORD,PNS,UA 2672,UAL,UA 2672,UAL,2025-11-01 10:49:00,Arr 1359 (+44min),2025-11-01,False
IND,ORD,UA 2672,UAL,UA 2672,UAL,2025-11-01 07:15:00,Arr 0722,2025-11-01,False
DEN,RDU,UA 2671,UAL,UA 2671,UAL,2025-11-01 17:25:00,Arr 2239,2025-11-01,False
JAC,DEN,UA 2671,UAL,UA 2671,UAL,2025-11-01 14:40:00,Arr 1542,2025-11-01,False
DFW,IAH,UA 2670,UAL,UA 2670,UAL,2025-11-01 07:00:00,Arr 0811,2025-11-01,False
IAD,EWR,UA 2669,UAL,UA 2669,UAL,2025-11-01 06:00:00,Arr 0717 (+4min),2025-11-01,False
LAX,IAD,UA 2667,UAL,UA 2667,UAL,2025-11-01 11:00:00,Arr 1844,2025-11-01,False
DEN,SNA,UA 2666,UAL,UA 2666,UAL,2025-11-01 07:50:00,Arr 0907,2025-11-01,False
SFO,PHL,UA 2665,UAL,UA 2665,UAL,2025-11-01 08:55:00,Arr 1738 (+18min),2025-11-01,False
SFO,BWI,UA 2664,UAL,UA 2664,UAL,2025-11-01 09:16:00,Arr 1736 (+8min),2025-11-01,False
EGE,DEN,UA 2663,UAL,UA 2663,UAL,2025-11-01 13:30:00,Arr 1423,2025-11-01,False
IAH,MCO,UA 2662,UAL,UA 2662,UAL,2025-11-01 12:25:00,Arr 1545,2025-11-01,False
LGA,IAH,UA 2661,UAL,UA 2661,UAL,2025-11-01 14:00:00,Arr 1659,2025-11-01,False
DEN,SBA,UA 2660,UAL,UA 2660,UAL,2025-11-01 19:20:00,Arr 2039,2025-11-01,False
SAV,DEN,UA 2660,UAL,UA 2660,UAL,2025-11-01 16:27:00,Arr 1818,2025-11-01,False
IAH,LGA,UA 2659,UAL,UA 2659,UAL,2025-11-01 18:45:00,Arr 2306,2025-11-01,False
IAH,MAF,UA 2658,UAL,UA 2658,UAL,2025-11-01 20:02:00,Arr 2146 (+4min),2025-11-01,False
ORD,IAH,UA 2657,UAL,UA 2657,UAL,2025-11-01 12:45:00,Arr 1524,2025-11-01,False
SNA,DEN,UA 2656,UAL,UA 2656,UAL,2025-11-01 18:41:00,Arr 2150,2025-11-01,False
DFW,DEN,UA 2655,UAL,UA 2655,UAL,2025-11-01 16:40:00,Arr 1744,2025-11-01,False
ORD,RDU,UA 2653,UAL,UA 2653,UAL,2025-11-01 10:35:00,Arr 1345 (+12min),2025-11-01,False
ORD,CLE,UA 2652,UAL,UA 2652,UAL,2025-11-01 18:20:00,Arr 2038,2025-11-01,False
SNA,ORD,UA 2652,UAL,UA 2652,UAL,2025-11-01 10:30:00,Arr 1642 (+7min),2025-11-01,False
SEA,ORD,UA 2651,UAL,UA 2651,UAL,2025-11-01 23:30:00,Arr 0404,2025-11-01,False
IAH,PHX,UA 2650,UAL,UA 2650,UAL,2025-11-01 16:50:00,Arr 1921 (+90min),2025-11-01,False
ORD,BWI,UA 2649,UAL,UA 2649,UAL,2025-11-01 14:20:00,Arr 1941 (+147min),2025-11-01,False
SNA,ORD,UA 2649,UAL,UA 2649,UAL,2025-11-01 06:45:00,Arr 1323 (+27min),2025-11-01,False
GRR,DEN,UA 2648,UAL,UA 2648,UAL,2025-11-01 08:00:00,Arr 0846,2025-11-01,False
SFO,BOS,UA 2647,UAL,UA 2647,UAL,2025-11-01 08:25:00,Arr 1702,2025-11-01,False
SFO,PDX,UA 2646,UAL,UA 2646,UAL,2025-11-01 18:46:00,Arr 2033,2025-11-01,False
EWR,SAV,UA 2645,UAL,UA 2645,UAL,2025-11-01 21:29:00,Arr 2328,2025-11-01,False
DEN,PSP,UA 2644,UAL,UA 2644,UAL,2025-11-01 20:05:00,Arr 2123,2025-11-01,False
IND,DEN,UA 2644,UAL,UA 2644,UAL,2025-11-01 15:40:00,Arr 1632,2025-11-01,False
DEN,BDL,UA 2643,UAL,UA 2643,UAL,2025-11-01 09:41:00,Arr 1531 (+7min),2025-11-01,False
TPA,ORD,UA 2642,UAL,UA 2642,UAL,2025-11-01 09:30:00,Arr 1103,2025-11-01,False
EWR,LAX,UA 2641,UAL,UA 2641,UAL,2025-11-01 18:15:00,Arr 2054,2025-11-01,False
SEA,SFO,UA 2640,UAL,UA 2640,UAL,2025-11-01 07:00:00,Arr 0942 (+29min),2025-11-01,False
DFW,IAD,UA 2639,UAL,UA 2639,UAL,2025-11-01 07:25:00,Arr 1050,2025-11-01,False
ORD,IAH,UA 2638,UAL,UA 2638,UAL,2025-11-01 08:50:00,Arr 1137,2025-11-01,False
MSP,ORD,UA 2638,UAL,UA 2638,UAL,2025-11-01 06:00:00,Arr 0747 (+6min),2025-11-01,False
DEN,GRR,UA 2637,UAL,UA 2637,UAL,2025-11-01 10:06:00,Arr 1454 (+16min),2025-11-01,False
CLE,MCO,UA 2636,UAL,UA 2636,UAL,2025-11-01 08:15:00,Arr 1037,2025-11-01,False
ORD,CLT,UA 2635,UAL,UA 2635,UAL,2025-11-01 14:15:00,Arr 1723 (+3min),2025-11-01,False
PDX,ORD,UA 2635,UAL,UA 2635,UAL,2025-11-01 07:00:00,Arr 1255,2025-11-01,False
DEN,SFO,UA 2633,UAL,UA 2633,UAL,2025-11-01 15:59:00,Arr 1722,2025-11-01,False
EWR,SRQ,UA 2631,UAL,UA 2631,UAL,2025-11-01 07:10:00,Arr 1057 (+39min),2025-11-01,False
GRR,ORD,UA 2629,UAL,UA 2629,UAL,2025-11-01 09:21:00,Arr 0939 (+6min),2025-11-01,False
SFO,BUR,UA 2628,UAL,UA 2628,UAL,2025-11-01 10:49:00,Arr 1215 (+7min),2025-11-01,False
ORD,SFO,UA 2628,UAL,UA 2628,UAL,2025-11-01 06:15:00,Arr 0812,2025-11-01,False
ORD,MSP,UA 2627,UAL,UA 2627,UAL,2025-11-01 20:25:00,Arr 2207 (+7min),2025-11-01,False
STL,DEN,UA 2625,UAL,UA 2625,UAL,2025-11-01 13:35:00,Arr 1441,2025-11-01,False
SAN,ORD,UA 2624,UAL,UA 2624,UAL,2025-11-01 22:30:00,Arr 0334,2025-11-01,False
ORD,MIA,UA 2623,UAL,UA 2623,UAL,2025-11-01 07:35:00,Arr 1137,2025-11-01,False
BUF,EWR,UA 2622,UAL,UA 2622,UAL,2025-11-01 06:00:00,Arr 0709,2025-11-01,False
IAH,AUS,UA 2621,UAL,UA 2621,UAL,2025-11-01 20:03:00,Arr 2108 (+2min),2025-11-01,False
SFO,ATL,UA 2620,UAL,UA 2620,UAL,2025-11-01 22:59:00,Arr 0552 (+11min),2025-11-01,False
MCO,SFO,UA 2620,UAL,UA 2620,UAL,2025-11-01 18:30:00,Arr 2105,2025-11-01,False
SFO,ORD,UA 2619,UAL,UA 2619,UAL,2025-11-01 13:31:00,Arr 2036 (+41min),2025-11-01,False
ORD,STL,UA 2618,UAL,UA 2618,UAL,2025-11-01 14:20:00,Arr 1548 (+2min),2025-11-01,False
SEA,ORD,UA 2618,UAL,UA 2618,UAL,2025-11-01 07:00:00,Arr 1255,2025-11-01,False
LGA,IAH,UA 2617,UAL,UA 2617,UAL,2025-11-01 09:55:00,Arr 1303,2025-11-01,False
ORD,LGA,UA 2617,UAL,UA 2617,UAL,2025-11-01 06:00:00,Arr 0858,2025-11-01,False
IAH,ORD,UA 2616,UAL,UA 2616,UAL,2025-11-01 06:30:00,Arr 0956 (+45min),2025-11-01,False
PDX,SFO,UA 2615,UAL,UA 2615,UAL,2025-11-01 19:38:00,Arr 2123,2025-11-01,False
IAH,PHX,UA 2614,UAL,UA 2614,UAL,2025-11-01 07:20:00,Arr 0809,2025-11-01,False
DEN,EWR,UA 2613,UAL,UA 2613,UAL,2025-11-01 17:55:00,Arr 2338 (+4min),2025-11-01,False
EWR,DEN,UA 2612,UAL,UA 2612,UAL,2025-11-01 15:29:00,Arr 2104 (+178min),2025-11-01,False
SRQ,EWR,UA 2612,UAL,UA 2612,UAL,2025-11-01 11:14:00,Arr 1422 (+16min),2025-11-01,False
SFO,PDX,UA 2611,UAL,UA 2611,UAL,2025-11-01 16:45:00,Arr 1815,2025-11-01,False
IAH,SFO,UA 2611,UAL,UA 2611,UAL,2025-11-01 12:27:00,Arr 1550 (+59min),2025-11-01,False
PHL,IAH,UA 2611,UAL,UA 2611,UAL,2025-11-01 08:15:00,Arr 1058,2025-11-01,False
LAX,DEN,UA 2610,UAL,UA 2610,UAL,2025-11-01 18:30:00,Arr 2145,2025-11-01,False
SEA,LAX,UA 2610,UAL,UA 2610,UAL,2025-11-01 12:41:00,Arr 1536 (+4min),2025-11-01,False
SFO,RDU,UA 2609,UAL,UA 2609,UAL,2025-11-01 07:30:00,Arr 1525,2025-11-01,False
EWR,CHS,UA 2608,UAL,UA 2608,UAL,2025-11-01 21:29:00,Arr 2326,2025-11-01,False
IAH,EWR,UA 2608,UAL,UA 2608,UAL,2025-11-01 14:38:00,Arr 1852,2025-11-01,False
LAS,IAH,UA 2608,UAL,UA 2608,UAL,2025-11-01 06:00:00,Arr 1055,2025-11-01,False
ORD,EWR,UA 2605,UAL,UA 2605,UAL,2025-11-01 17:31:00,Arr 2049,2025-11-01,False
LAX,EWR,UA 2602,UAL,UA 2602,UAL,2025-11-01 13:15:00,Arr 2138 (+18min),2025-11-01,False
LAS,LAX,UA 2602,UAL,UA 2602,UAL,2025-11-01 08:00:00,Arr 0907,2025-11-01,False
RSW,EWR,UA 2601,UAL,UA 2601,UAL,2025-11-01 19:40:00,Arr 2210,2025-11-01,False
DEN,RSW,UA 2601,UAL,UA 2601,UAL,2025-11-01 09:50:00,Arr 1544 (+12min),2025-11-01,False
IAH,LAX,UA 2600,UAL,UA 2600,UAL,2025-11-01 07:20:00,Arr 0903,2025-11-01,False
ORD,FLL,UA 2499,UAL,UA 2499,UAL,2025-11-01 09:03:00,Arr 1342 (+24min),2025-11-01,False
IAH,RDU,UA 2498,UAL,UA 2498,UAL,2025-11-01 18:15:00,Arr 2245 (+50min),2025-11-01,False
SAT,IAH,UA 2498,UAL,UA 2498,UAL,2025-11-01 14:14:00,Arr 1507,2025-11-01,False
IAD,ORD,UA 2497,UAL,UA 2497,UAL,2025-11-01 17:15:00,Arr 1817,2025-11-01,False
LAS,EWR,UA 2496,UAL,UA 2496,UAL,2025-11-01 14:40:00,Arr 2236 (+6min),2025-11-01,False
SNA,SFO,UA 2495,UAL,UA 2495,UAL,2025-11-01 19:34:00,Arr 2113 (+8min),2025-11-01,False
RSW,ORD,UA 2494,UAL,UA 2494,UAL,2025-11-01 12:39:00,Arr 1413,2025-11-01,False
RIC,DEN,UA 2493,UAL,UA 2493,UAL,2025-11-01 08:20:00,Arr 1008,2025-11-01,False
IAH,MIA,UA 2492,UAL,UA 2492,UAL,2025-11-01 18:05:00,Arr 2151 (+13min),2025-11-01,False
IAH,SAN,UA 2491,UAL,UA 2491,UAL,2025-11-01 09:30:00,Arr 1127 (+26min),2025-11-01,False
SFO,BUR,UA 2490,UAL,UA 2490,UAL,2025-11-01 16:10:00,Arr 1721,2025-11-01,False
FLL,ORD,UA 2488,UAL,UA 2488,UAL,2025-11-01 07:05:00,Arr 0908,2025-11-01,False
LAX,ORD,UA 2487,UAL,UA 2487,UAL,2025-11-01 14:22:00,Arr 2131 (+66min),2025-11-01,False
SAN,ORD,UA 2486,UAL,UA 2486,UAL,2025-11-01 17:15:00,Arr 2328 (+4min),2025-11-01,False
ORD,FSD,UA 2485,UAL,UA 2485,UAL,2025-11-01 20:00:00,Arr 2147 (+1min),2025-11-01,False
RDU,ORD,UA 2485,UAL,UA 2485,UAL,2025-11-01 16:49:00,Arr 1834 (+16min),2025-11-01,False
EWR,RDU,UA 2485,UAL,UA 2485,UAL,2025-11-01 14:29:00,Arr 1601,2025-11-01,False
IAH,AUS,UA 2483,UAL,UA 2483,UAL,2025-11-01 14:20:00,Arr 1504,2025-11-01,False
ORD,IAH,UA 2483,UAL,UA 2483,UAL,2025-11-01 10:35:00,Arr 1324,2025-11-01,False
ROC,ORD,UA 2483,UAL,UA 2483,UAL,2025-11-01 06:30:00,Arr 0738,2025-11-01,False
ORD,SYR,UA 2481,UAL,UA 2481,UAL,2025-11-01 18:08:00,Arr 2248 (+106min),2025-11-01,False
STL,IAH,UA 2480,UAL,UA 2480,UAL,2025-11-01 08:20:00,Arr 1019,2025-11-01,False
SAT,DEN,UA 2479,UAL,UA 2479,UAL,2025-11-01 16:30:00,Arr 1755 (+3min),2025-11-01,False
RSW,EWR,UA 2477,UAL,UA 2477,UAL,2025-11-01 15:03:00,Arr 1746,2025-11-01,False
SAN,DEN,UA 2476,UAL,UA 2476,UAL,2025-11-01 09:00:00,Arr 1218,2025-11-01,False
MCO,ORD,UA 2475,UAL,UA 2475,UAL,2025-11-01 12:30:00,Arr 1420,2025-11-01,False
IAH,MSY,UA 2474,UAL,UA 2474,UAL,2025-11-01 21:49:00,Arr 2310 (+11min),2025-11-01,False
PHL,IAH,UA 2474,UAL,UA 2474,UAL,2025-11-01 17:58:00,Arr 2036,2025-11-01,False
DEN,BUF,UA 2473,UAL,UA 2473,UAL,2025-11-01 17:38:00,Arr 2304 (+12min),2025-11-01,False
ORD,SAN,UA 2472,UAL,UA 2472,UAL,2025-11-01 19:45:00,Arr 2224 (+4min),2025-11-01,False
RSW,ORD,UA 2472,UAL,UA 2472,UAL,2025-11-01 14:45:00,Arr 1611,2025-11-01,False
IAD,DFW,UA 2471,UAL,UA 2471,UAL,2025-11-01 08:30:00,Arr 1050,2025-11-01,False
DEN,STL,UA 2470,UAL,UA 2470,UAL,2025-11-01 18:50:00,Arr 2147,2025-11-01,False
IAH,PIT,UA 2469,UAL,UA 2469,UAL,2025-11-01 18:54:00,Arr 2318 (+40min),2025-11-01,False
EWR,MSY,UA 2468,UAL,UA 2468,UAL,2025-11-01 12:30:00,Arr 1451,2025-11-01,False
RSW,EWR,UA 2468,UAL,UA 2468,UAL,2025-11-01 07:00:00,Arr 0917,2025-11-01,False
ORD,DTW,UA 2467,UAL,UA 2467,UAL,2025-11-01 10:55:00,Arr 1317 (+6min),2025-11-01,False
PWM,ORD,UA 2466,UAL,UA 2466,UAL,2025-11-01 16:57:00,Arr 1924 (+32min),2025-11-01,False
ORD,SFO,UA 2465,UAL,UA 2465,UAL,2025-11-01 12:45:00,Arr 1449,2025-11-01,False
MSP,IAH,UA 2464,UAL,UA 2464,UAL,2025-11-01 08:00:00,Arr 1036,2025-11-01,False
IAD,MCO,UA 2463,UAL,UA 2463,UAL,2025-11-01 17:25:00,Arr 2005 (+15min),2025-11-01,False
SFO,SEA,UA 2462,UAL,UA 2462,UAL,2025-11-01 22:44:00,Arr 0045,2025-11-01,False
DEN,BOS,UA 2461,UAL,UA 2461,UAL,2025-11-01 09:50:00,Arr 1607 (+25min),2025-11-01,False
IAH,LAX,UA 2460,UAL,UA 2460,UAL,2025-11-01 12:35:00,Arr 1409,2025-11-01,False
IAH,SEA,UA 2456,UAL,UA 2456,UAL,2025-11-01 19:50:00,Arr 2258 (+12min),2025-11-01,False
MCO,IAH,UA 2456,UAL,UA 2456,UAL,2025-11-01 15:15:00,Arr 1706 (+7min),2025-11-01,False
EWR,DEN,UA 2455,UAL,UA 2455,UAL,2025-11-01 09:35:00,Arr 1138,2025-11-01,False
IND,ORD,UA 2454,UAL,UA 2454,UAL,2025-11-01 16:30:00,Arr 1617,2025-11-01,False
JAX,IAH,UA 2453,UAL,UA 2453,UAL,2025-11-01 07:00:00,Arr 0811,2025-11-01,False
IAH,MCO,UA 2451,UAL,UA 2451,UAL,2025-11-01 18:33:00,Arr 2214 (+16min),2025-11-01,False
EWR,IAH,UA 2451,UAL,UA 2451,UAL,2025-11-01 12:00:00,Arr 1503,2025-11-01,False
LAX,LAS,UA 2449,UAL,UA 2449,UAL,2025-11-01 11:07:00,Arr 1249 (+22min),2025-11-01,False
AUS,DEN,UA 2447,UAL,UA 2447,UAL,2025-11-01 16:30:00,Arr 1809 (+15min),2025-11-01,False
IAH,TUL,UA 2445,UAL,UA 2445,UAL,2025-11-01 20:25:00,Arr 2156,2025-11-01,False
PIT,IAH,UA 2445,UAL,UA 2445,UAL,2025-11-01 16:39:00,Arr 1910 (+13min),2025-11-01,False
EWR,FLL,UA 2444,UAL,UA 2444,UAL,2025-11-01 09:10:00,Arr 1327 (+64min),2025-11-01,False
CVG,IAH,UA 2442,UAL,UA 2442,UAL,2025-11-01 07:00:00,Arr 0838,2025-11-01,False
PHX,ORD,UA 2441,UAL,UA 2441,UAL,2025-11-01 18:03:00,Arr 2334 (+4min),2025-11-01,False
SFO,PHX,UA 2441,UAL,UA 2441,UAL,2025-11-01 13:35:00,Arr 1524,2025-11-01,False
BOS,SFO,UA 2441,UAL,UA 2441,UAL,2025-11-01 06:00:00,Arr 0913,2025-11-01,False
ORD,LAS,UA 2440,UAL,UA 2440,UAL,2025-11-01 12:50:00,Arr 1410,2025-11-01,False
EWR,ORD,UA 2440,UAL,UA 2440,UAL,2025-11-01 07:18:00,Arr 0911 (+6min),2025-11-01,False
EWR,IAH,UA 2438,UAL,UA 2438,UAL,2025-11-01 07:00:00,Arr 1006,2025-11-01,False
SFO,SLC,UA 2437,UAL,UA 2437,UAL,2025-11-01 09:05:00,Arr 1152,2025-11-01,False
PBI,IAH,UA 2436,UAL,UA 2436,UAL,2025-11-01 06:30:00,Arr 0757,2025-11-01,False
SMF,EWR,UA 2435,UAL,UA 2435,UAL,2025-11-01 23:06:00,Arr 0601,2025-11-01,False
IAD,SMF,UA 2435,UAL,UA 2435,UAL,2025-11-01 19:39:00,Arr 2148,2025-11-01,False
EWR,LAX,UA 2434,UAL,UA 2434,UAL,2025-11-01 06:00:00,Arr 0823,2025-11-01,False
IAH,DEN,UA 2433,UAL,UA 2433,UAL,2025-11-01 07:20:00,Arr 0842,2025-11-01,False
IAH,LAX,UA 2431,UAL,UA 2431,UAL,2025-11-01 06:00:00,Arr 0720,2025-11-01,False
LAX,ORD,UA 2430,UAL,UA 2430,UAL,2025-11-01 06:00:00,Arr 1228 (+24min),2025-11-01,False
ORD,IAH,UA 2426,UAL,UA 2426,UAL,2025-11-01 19:55:00,Arr 2249,2025-11-01,False
MCO,ORD,UA 2426,UAL,UA 2426,UAL,2025-11-01 13:58:00,Arr 1616 (+12min),2025-11-01,False
EWR,IAH,UA 2425,UAL,UA 2425,UAL,2025-11-01 20:40:00,Arr 2307,2025-11-01,False
ORD,RDU,UA 2424,UAL,UA 2424,UAL,2025-11-01 18:40:00,Arr 2155 (+6min),2025-11-01,False
MIA,SFO,UA 2423,UAL,UA 2423,UAL,2025-11-01 18:00:00,Arr 2114,2025-11-01,False
IND,ORD,UA 2421,UAL,UA 2421,UAL,2025-11-01 14:20:00,Arr 1419,2025-11-01,False
DEN,DCA,UA 2420,UAL,UA 2420,UAL,2025-11-01 09:35:00,Arr 1454,2025-11-01,False
SFO,DEN,UA 2420,UAL,UA 2420,UAL,2025-11-01 05:00:00,Arr 0823,2025-11-01,False
DEN,IAH,UA 2419,UAL,UA 2419,UAL,2025-11-01 20:37:00,Arr 2343,2025-11-01,False
ORD,PHL,UA 2418,UAL,UA 2418,UAL,2025-11-01 07:25:00,Arr 1007,2025-11-01,False
ORD,SAN,UA 2417,UAL,UA 2417,UAL,2025-11-01 16:20:00,Arr 1802,2025-11-01,False
IAH,ORD,UA 2417,UAL,UA 2417,UAL,2025-11-01 12:10:00,Arr 1500 (+7min),2025-11-01,False
STL,SFO,UA 2416,UAL,UA 2416,UAL,2025-11-01 17:29:00,Arr 1933,2025-11-01,False
SFO,EWR,UA 2416,UAL,UA 2416,UAL,2025-11-01 23:55:00,Arr 0749,2025-11-01,False
DEN,ATL,UA 2415,UAL,UA 2415,UAL,2025-11-01 10:10:00,Arr 1517 (+9min),2025-11-01,False
ORD,BNA,UA 2414,UAL,UA 2414,UAL,2025-11-01 10:58:00,Arr 1303 (+29min),2025-11-01,False
PHX,EWR,UA 2413,UAL,UA 2413,UAL,2025-11-01 06:00:00,Arr 1330 (+1min),2025-11-01,False
BWI,DEN,UA 2412,UAL,UA 2412,UAL,2025-11-01 08:15:00,Arr 0953,2025-11-01,False
DEN,BUR,UA 2411,UAL,UA 2411,UAL,2025-11-01 19:15:00,Arr 2015,2025-11-01,False
FLL,DEN,UA 2411,UAL,UA 2411,UAL,2025-11-01 15:24:00,Arr 1743,2025-11-01,False
IAD,SLC,UA 2410,UAL,UA 2410,UAL,2025-11-01 17:55:00,Arr 2029,2025-11-01,False
SFO,IAD,UA 2409,UAL,UA 2409,UAL,2025-11-01 21:20:00,Arr 0426,2025-11-01,False
DEN,IAD,UA 2408,UAL,UA 2408,UAL,2025-11-01 17:56:00,Arr 2322 (+7min),2025-11-01,False
IAH,ABQ,UA 2407,UAL,UA 2407,UAL,2025-11-01 20:30:00,Arr 2210 (+14min),2025-11-01,False
RDU,IAH,UA 2407,UAL,UA 2407,UAL,2025-11-01 16:56:00,Arr 1930 (+20min),2025-11-01,False
MSY,SFO,UA 2405,UAL,UA 2405,UAL,2025-11-01 06:45:00,Arr 0917,2025-11-01,False
EWR,PBI,UA 2402,UAL,UA 2402,UAL,2025-11-01 18:20:00,Arr 2251 (+83min),2025-11-01,False
BOS,SFO,UA 2400,UAL,UA 2400,UAL,2025-11-01 17:57:00,Arr 2131,2025-11-01,False
