origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
VCT,IAH,UA 5058,UAL,OO 5058,SKW,2025-11-27 05:30:00,Arr 0613,2025-11-27,False
PIR,DEN,UA 5060,UAL,OO 5060,SKW,2025-11-27 06:15:00,Arr 0649,2025-11-27,False
ORD,LAF,UA 5070,UAL,OO 5070,SKW,2025-11-27 14:15:00,Arr 1633 (+17min),2025-11-27,False
SUX,ORD,UA 5071,UAL,OO 5071,SKW,2025-11-27 07:45:00,Arr 0941 (+9min),2025-11-27,False
BFF,DEN,UA 5072,UAL,OO 5072,SKW,2025-11-27 10:20:00,Arr 1141 (+11min),2025-11-27,False
DEN,BFF,UA 5072,UAL,OO 5072,SKW,2025-11-27 07:50:00,Arr 0836,2025-11-27,False
IAH,VCT,UA 5073,UAL,OO 5073,SKW,2025-11-27 14:20:00,Arr 1501,2025-11-27,False
MEI,IAH,UA 5073,UAL,OO 5073,SKW,2025-11-27 09:00:00,Arr 1012,2025-11-27,False
DEN,RIW,UA 5077,UAL,OO 5077,SKW,2025-11-27 13:35:00,Arr 1437,2025-11-27,False
GCC,DEN,UA 5078,UAL,OO 5078,SKW,2025-11-27 05:15:00,Arr 0608,2025-11-27,False
DEN,SHR,UA 5079,UAL,OO 5079,SKW,2025-11-27 13:25:00,Arr 1450,2025-11-27,False
DEN,JMS,UA 5080,UAL,OO 5080,SKW,2025-11-27 07:50:00,Arr 1034,2025-11-27,False
DEN,PIR,UA 5084,UAL,OO 5084,SKW,2025-11-27 14:00:00,Arr 1614,2025-11-27,False
LAR,DEN,UA 5084,UAL,OO 5084,SKW,2025-11-27 10:30:00,Arr 1107,2025-11-27,False
COD,DEN,UA 5089,UAL,OO 5089,SKW,2025-11-27 08:30:00,Arr 1002,2025-11-27,False
DEN,SHR,UA 5093,UAL,OO 5093,SKW,2025-11-27 07:50:00,Arr 0941 (+24min),2025-11-27,False
RKS,DEN,UA 5093,UAL,OO 5093,SKW,2025-11-27 05:15:00,Arr 0607,2025-11-27,False
SGU,DEN,UA 5095,UAL,OO 5095,SKW,2025-11-27 05:10:00,Arr 0700,2025-11-27,False
DIK,DEN,UA 5096,UAL,OO 5096,SKW,2025-11-27 08:20:00,Arr 1041 (+6min),2025-11-27,False
DEN,DIK,UA 5098,UAL,OO 5098,SKW,2025-11-27 13:25:00,Arr 1503,2025-11-27,False
DEN,DVL,UA 5102,UAL,OO 5102,SKW,2025-11-27 07:45:00,Arr 1043,2025-11-27,False
DEN,COD,UA 5104,UAL,OO 5104,SKW,2025-11-27 13:55:00,Arr 1532,2025-11-27,False
SHR,DEN,UA 5104,UAL,OO 5104,SKW,2025-11-27 09:55:00,Arr 1324 (+103min),2025-11-27,False
MCW,ORD,UA 5105,UAL,OO 5105,SKW,2025-11-27 10:00:00,Arr 1136 (+7min),2025-11-27,False
SLN,DEN,UA 5109,UAL,OO 5109,SKW,2025-11-27 06:30:00,Arr 0750 (+47min),2025-11-27,False
DEN,LBL,UA 5111,UAL,OO 5111,SKW,2025-11-27 07:55:00,Arr 0959,2025-11-27,False
SHR,DEN,UA 5111,UAL,OO 5111,SKW,2025-11-27 05:15:00,Arr 0700,2025-11-27,False
DDC,DEN,UA 5115,UAL,OO 5115,SKW,2025-11-27 11:06:00,Arr 1143 (+9min),2025-11-27,False
DEN,DDC,UA 5115,UAL,OO 5115,SKW,2025-11-27 07:46:00,Arr 1044 (+44min),2025-11-27,False
DEN,RKS,UA 5116,UAL,OO 5116,SKW,2025-11-27 13:50:00,Arr 1439,2025-11-27,False
LAX,SGU,UA 5117,UAL,OO 5117,SKW,2025-11-27 13:25:00,Arr 1531,2025-11-27,False
FOD,ORD,UA 5119,UAL,OO 5119,SKW,2025-11-27 10:05:00,Arr 1119,2025-11-27,False
DEN,EAR,UA 5120,UAL,OO 5120,SKW,2025-11-27 13:45:00,Arr 1542,2025-11-27,False
EAU,ORD,UA 5121,UAL,OO 5121,SKW,2025-11-27 05:00:00,Arr 0605,2025-11-27,False
ORD,FOD,UA 5121,UAL,OO 5121,SKW,2025-11-27 07:45:00,Arr 0857,2025-11-27,False
ORD,EAU,UA 5122,UAL,OO 5122,SKW,2025-11-27 13:55:00,Arr 1506,2025-11-27,False
PRC,DEN,UA 5127,UAL,OO 5127,SKW,2025-11-27 10:04:00,Arr 1147,2025-11-27,False
RIW,DEN,UA 5130,UAL,OO 5130,SKW,2025-11-27 05:15:00,Arr 0616,2025-11-27,False
DEN,LBF,UA 5133,UAL,OO 5133,SKW,2025-11-27 07:55:00,Arr 0949,2025-11-27,False
HYS,DEN,UA 5137,UAL,OO 5137,SKW,2025-11-27 06:30:00,Arr 0652,2025-11-27,False
DEN,CYS,UA 5141,UAL,OO 5141,SKW,2025-11-27 13:40:00,Arr 1410,2025-11-27,False
DEN,FAT,UA 5212,UAL,OO 5212,SKW,2025-11-27 11:30:00,Arr 1310,2025-11-27,False
DEN,MCI,UA 5214,UAL,OO 5214,SKW,2025-11-27 07:49:00,Arr 1040,2025-11-27,False
ORD,LNK,UA 5215,UAL,OO 5215,SKW,2025-11-27 08:45:00,Arr 1025,2025-11-27,False
SFO,SMF,UA 5220,UAL,OO 5220,SKW,2025-11-27 08:25:00,Arr 0927 (+4min),2025-11-27,False
AMA,DEN,UA 5221,UAL,OO 5221,SKW,2025-11-27 08:00:00,Arr 0831,2025-11-27,False
DEN,DRO,UA 5224,UAL,OO 5224,SKW,2025-11-27 11:27:00,Arr 1249 (+2min),2025-11-27,False
ORD,MKE,UA 5225,UAL,OO 5225,SKW,2025-11-27 14:05:00,Arr 1442,2025-11-27,False
SBN,ORD,UA 5231,UAL,OO 5231,SKW,2025-11-27 07:30:00,Arr 0814 (+36min),2025-11-27,False
DEN,AMA,UA 5233,UAL,OO 5233,SKW,2025-11-27 13:50:00,Arr 1606,2025-11-27,False
ORD,MKE,UA 5234,UAL,OO 5234,SKW,2025-11-27 10:23:00,Arr 1055,2025-11-27,False
DEN,COS,UA 5246,UAL,OO 5246,SKW,2025-11-27 07:52:00,Arr 0841,2025-11-27,False
DEN,MFR,UA 5247,UAL,OO 5247,SKW,2025-11-27 11:20:00,Arr 1326 (+3min),2025-11-27,False
SMF,SFO,UA 5248,UAL,OO 5248,SKW,2025-11-27 10:40:00,Arr 1217 (+33min),2025-11-27,False
SAN,LAX,UA 5249,UAL,OO 5249,SKW,2025-11-27 11:02:00,Arr 1155,2025-11-27,False
LAX,SEA,UA 5252,UAL,OO 5252,SKW,2025-11-27 13:08:00,Arr 1537,2025-11-27,False
RNO,SFO,UA 5258,UAL,OO 5258,SKW,2025-11-27 06:00:00,Arr 0737 (+3min),2025-11-27,False
LIT,DEN,UA 5260,UAL,OO 5260,SKW,2025-11-27 08:30:00,Arr 1018 (+7min),2025-11-27,False
SFO,FAT,UA 5273,UAL,OO 5273,SKW,2025-11-27 16:50:00,Arr 1736,2025-11-27,False
CAE,ORD,UA 5285,UAL,OO 5285,SKW,2025-11-27 10:20:00,Arr 1124,2025-11-27,False
SFO,RDD,UA 5286,UAL,OO 5286,SKW,2025-11-27 11:05:00,Arr 1400 (+105min),2025-11-27,False
TUL,ORD,UA 5288,UAL,OO 5288,SKW,2025-11-27 07:30:00,Arr 0917,2025-11-27,False
ORD,CRW,UA 5289,UAL,OO 5289,SKW,2025-11-27 10:43:00,Arr 1330 (+6min),2025-11-27,False
DEN,MSP,UA 5291,UAL,OO 5291,SKW,2025-11-27 09:35:00,Arr 1241,2025-11-27,False
BHM,DEN,UA 5295,UAL,OO 5295,SKW,2025-11-27 08:00:00,Arr 1034 (+7min),2025-11-27,False
DEN,PSC,UA 5298,UAL,OO 5298,SKW,2025-11-27 11:35:00,Arr 1328 (+4min),2025-11-27,False
LAX,FAT,UA 5299,UAL,OO 5299,SKW,2025-11-27 10:35:00,Arr 1130,2025-11-27,False
IAH,HOB,UA 5301,UAL,OO 5301,SKW,2025-11-27 18:30:00,Arr 1856,2025-11-27,False
SLC,DEN,UA 5302,UAL,OO 5302,SKW,2025-11-27 08:25:00,Arr 1001,2025-11-27,False
DEN,COS,UA 5306,UAL,OO 5306,SKW,2025-11-27 09:55:00,Arr 1032,2025-11-27,False
FAT,LAX,UA 5307,UAL,OO 5307,SKW,2025-11-27 14:02:00,Arr 1511,2025-11-27,False
DEN,SAF,UA 5310,UAL,OO 5310,SKW,2025-11-27 11:20:00,Arr 1314 (+33min),2025-11-27,False
DEN,OMA,UA 5312,UAL,OO 5312,SKW,2025-11-27 08:00:00,Arr 1028,2025-11-27,False
ACV,SFO,UA 5313,UAL,OO 5313,SKW,2025-11-27 08:20:00,Arr 0946 (+8min),2025-11-27,False
DEN,TUL,UA 5315,UAL,OO 5315,SKW,2025-11-27 09:50:00,Arr 1318 (+40min),2025-11-27,False
ATW,DEN,UA 5317,UAL,OO 5317,SKW,2025-11-27 08:30:00,Arr 1028,2025-11-27,False
DEN,OKC,UA 5324,UAL,OO 5324,SKW,2025-11-27 10:02:00,Arr 1242,2025-11-27,False
COS,IAH,UA 5325,UAL,OO 5325,SKW,2025-11-27 07:30:00,Arr 1051,2025-11-27,False
DEN,PSP,UA 5326,UAL,OO 5326,SKW,2025-11-27 07:46:00,Arr 0906,2025-11-27,False
RNO,LAX,UA 5328,UAL,OO 5328,SKW,2025-11-27 10:33:00,Arr 1203,2025-11-27,False
LAX,FAT,UA 5329,UAL,OO 5329,SKW,2025-11-27 22:37:00,Arr 2330,2025-11-27,False
DEN,MAF,UA 5333,UAL,OO 5333,SKW,2025-11-27 09:54:00,Arr 1224,2025-11-27,False
ECP,IAH,UA 5334,UAL,OO 5334,SKW,2025-11-27 10:10:00,Arr 1212,2025-11-27,False
LAX,SLC,UA 5336,UAL,OO 5336,SKW,2025-11-27 13:05:00,Arr 1541,2025-11-27,False
FAT,SFO,UA 5338,UAL,OO 5338,SKW,2025-11-27 06:45:00,Arr 0737,2025-11-27,False
DEN,BIL,UA 5339,UAL,OO 5339,SKW,2025-11-27 08:00:00,Arr 0934,2025-11-27,False
ACV,LAX,UA 5341,UAL,OO 5341,SKW,2025-11-27 16:13:00,Arr 1754,2025-11-27,False
DEN,GUC,UA 5343,UAL,OO 5343,SKW,2025-11-27 11:30:00,Arr 1243 (+10min),2025-11-27,False
ORD,MBS,UA 5344,UAL,OO 5344,SKW,2025-11-27 11:05:00,Arr 1314,2025-11-27,False
SFO,SEA,UA 5346,UAL,OO 5346,SKW,2025-11-27 06:00:00,Arr 0756,2025-11-27,False
LNK,DEN,UA 5348,UAL,OO 5348,SKW,2025-11-27 09:16:00,Arr 0954,2025-11-27,False
ORD,CAK,UA 5358,UAL,OO 5358,SKW,2025-11-27 14:34:00,Arr 1828 (+82min),2025-11-27,False
OKC,ORD,UA 5364,UAL,OO 5364,SKW,2025-11-27 07:40:00,Arr 0951,2025-11-27,False
XWA,DEN,UA 5367,UAL,OO 5367,SKW,2025-11-27 07:00:00,Arr 0812,2025-11-27,False
LAX,RDM,UA 5370,UAL,OO 5370,SKW,2025-11-27 12:43:00,Arr 1439,2025-11-27,False
SNA,SFO,UA 5373,UAL,OO 5373,SKW,2025-11-27 12:35:00,Arr 1345,2025-11-27,False
SFO,MFR,UA 5384,UAL,OO 5384,SKW,2025-11-27 16:23:00,Arr 1740,2025-11-27,False
BOI,ORD,UA 5386,UAL,OO 5386,SKW,2025-11-27 08:17:00,Arr 1301,2025-11-27,False
DEN,HLN,UA 5388,UAL,OO 5388,SKW,2025-11-27 11:20:00,Arr 1325,2025-11-27,False
SMF,LAX,UA 5390,UAL,OO 5390,SKW,2025-11-27 06:45:00,Arr 0819,2025-11-27,False
SFO,RNO,UA 5394,UAL,OO 5394,SKW,2025-11-27 08:25:00,Arr 1316 (+222min),2025-11-27,False
ORD,GSO,UA 5395,UAL,OO 5395,SKW,2025-11-27 13:55:00,Arr 1643,2025-11-27,False
DEN,TVC,UA 5399,UAL,OO 5399,SKW,2025-11-27 09:50:00,Arr 1441 (+6min),2025-11-27,False
ORD,BNA,UA 5400,UAL,OO 5400,SKW,2025-11-27 07:15:00,Arr 0850,2025-11-27,False
LAX,RDD,UA 5401,UAL,OO 5401,SKW,2025-11-27 13:20:00,Arr 1443,2025-11-27,False
BZN,DEN,UA 5403,UAL,OO 5403,SKW,2025-11-27 10:47:00,Arr 1225,2025-11-27,False
CHO,ORD,UA 5407,UAL,OO 5407,SKW,2025-11-27 07:01:00,Arr 0748,2025-11-27,False
SLC,LAX,UA 5408,UAL,OO 5408,SKW,2025-11-27 08:00:00,Arr 0849,2025-11-27,False
LAX,RNO,UA 5410,UAL,OO 5410,SKW,2025-11-27 08:15:00,Arr 0930,2025-11-27,False
DEN,HSV,UA 5412,UAL,OO 5412,SKW,2025-11-27 10:10:00,Arr 1337,2025-11-27,False
HOB,DEN,UA 5416,UAL,OO 5416,SKW,2025-11-27 07:00:00,Arr 0858 (+5min),2025-11-27,False
MSP,ORD,UA 5420,UAL,OO 5420,SKW,2025-11-27 09:55:00,Arr 1124,2025-11-27,False
DEN,LBB,UA 5421,UAL,OO 5421,SKW,2025-11-27 13:50:00,Arr 1614,2025-11-27,False
IAH,ICT,UA 5423,UAL,OO 5423,SKW,2025-11-27 16:35:00,Arr 1829,2025-11-27,False
LAX,SBP,UA 5424,UAL,OO 5424,SKW,2025-11-27 16:22:00,Arr 1704,2025-11-27,False
FAT,LAX,UA 5426,UAL,OO 5426,SKW,2025-11-27 06:00:00,Arr 0709,2025-11-27,False
FWA,ORD,UA 5434,UAL,OO 5434,SKW,2025-11-27 07:15:00,Arr 0807 (+26min),2025-11-27,False
SFO,BOI,UA 5435,UAL,OO 5435,SKW,2025-11-27 13:15:00,Arr 1541,2025-11-27,False
ORD,DLH,UA 5437,UAL,OO 5437,SKW,2025-11-27 12:54:00,Arr 1422,2025-11-27,False
DEN,MRY,UA 5438,UAL,OO 5438,SKW,2025-11-27 11:31:00,Arr 1354 (+30min),2025-11-27,False
IAH,OKC,UA 5442,UAL,OO 5442,SKW,2025-11-27 18:16:00,Arr 1945,2025-11-27,False
ORD,DTW,UA 5444,UAL,OO 5444,SKW,2025-11-27 14:20:00,Arr 1643,2025-11-27,False
ORD,FWA,UA 5448,UAL,OO 5448,SKW,2025-11-27 13:55:00,Arr 1602,2025-11-27,False
MLI,ORD,UA 5449,UAL,OO 5449,SKW,2025-11-27 06:35:00,Arr 0759 (+10min),2025-11-27,False
ORD,BNA,UA 5451,UAL,OO 5451,SKW,2025-11-27 12:45:00,Arr 1421,2025-11-27,False
RDD,SFO,UA 5452,UAL,OO 5452,SKW,2025-11-27 14:22:00,Arr 1529,2025-11-27,False
PIA,DEN,UA 5455,UAL,OO 5455,SKW,2025-11-27 08:43:00,Arr 1000,2025-11-27,False
SLC,SFO,UA 5457,UAL,OO 5457,SKW,2025-11-27 20:16:00,Arr 2117,2025-11-27,False
IAH,COS,UA 5459,UAL,OO 5459,SKW,2025-11-27 18:15:00,Arr 1941,2025-11-27,False
SMF,SFO,UA 5460,UAL,OO 5460,SKW,2025-11-27 06:20:00,Arr 0658,2025-11-27,False
DEN,XWA,UA 5461,UAL,OO 5461,SKW,2025-11-27 11:20:00,Arr 1415,2025-11-27,False
IAH,LBB,UA 5467,UAL,OO 5467,SKW,2025-11-27 09:30:00,Arr 1114,2025-11-27,False
MBS,ORD,UA 5473,UAL,OO 5473,SKW,2025-11-27 07:10:00,Arr 0751,2025-11-27,False
SFO,MRY,UA 5479,UAL,OO 5479,SKW,2025-11-27 09:30:00,Arr 1005,2025-11-27,False
DEN,SGF,UA 5481,UAL,OO 5481,SKW,2025-11-27 09:50:00,Arr 1228,2025-11-27,False
PHX,LAX,UA 5484,UAL,OO 5484,SKW,2025-11-27 14:30:00,Arr 1443,2025-11-27,False
IAH,MAF,UA 5485,UAL,OO 5485,SKW,2025-11-27 07:20:00,Arr 0850,2025-11-27,False
DEN,ABQ,UA 5487,UAL,OO 5487,SKW,2025-11-27 08:05:00,Arr 0924,2025-11-27,False
SBN,ORD,UA 5489,UAL,OO 5489,SKW,2025-11-27 13:08:00,Arr 1329 (+14min),2025-11-27,False
SFO,PSC,UA 5491,UAL,OO 5491,SKW,2025-11-27 09:30:00,Arr 1117,2025-11-27,False
TYS,ORD,UA 5493,UAL,OO 5493,SKW,2025-11-27 08:26:00,Arr 1014 (+44min),2025-11-27,False
DEN,MOT,UA 5495,UAL,OO 5495,SKW,2025-11-27 11:15:00,Arr 1420,2025-11-27,False
SFO,RNO,UA 5496,UAL,OO 5496,SKW,2025-11-27 11:10:00,Arr 1227 (+6min),2025-11-27,False
GSO,DEN,UA 5507,UAL,OO 5507,SKW,2025-11-27 08:15:00,Arr 1039 (+18min),2025-11-27,False
DEN,LIT,UA 5508,UAL,OO 5508,SKW,2025-11-27 09:35:00,Arr 1227,2025-11-27,False
SFO,OTH,UA 5509,UAL,OO 5509,SKW,2025-11-27 11:20:00,Arr 1257,2025-11-27,False
CPR,DEN,UA 5513,UAL,OO 5513,SKW,2025-11-27 05:30:00,Arr 0638,2025-11-27,False
HLN,DEN,UA 5514,UAL,OO 5514,SKW,2025-11-27 06:40:00,Arr 0857 (+8min),2025-11-27,False
MRY,SFO,UA 5515,UAL,OO 5515,SKW,2025-11-27 07:50:00,Arr 0834,2025-11-27,False
SFO,BUR,UA 5518,UAL,OO 5518,SKW,2025-11-27 07:15:00,Arr 0836,2025-11-27,False
SAF,DEN,UA 5519,UAL,OO 5519,SKW,2025-11-27 10:48:00,Arr 1156,2025-11-27,False
ORD,COU,UA 5521,UAL,OO 5521,SKW,2025-11-27 12:45:00,Arr 1359,2025-11-27,False
SMF,LAX,UA 5522,UAL,OO 5522,SKW,2025-11-27 10:34:00,Arr 1201,2025-11-27,False
IAH,MFE,UA 5530,UAL,OO 5530,SKW,2025-11-27 12:00:00,Arr 1314,2025-11-27,False
ORD,CHO,UA 5532,UAL,OO 5532,SKW,2025-11-27 07:25:00,Arr 1008,2025-11-27,False
TUL,IAH,UA 5533,UAL,OO 5533,SKW,2025-11-27 15:41:00,Arr 1701,2025-11-27,False
RDM,LAX,UA 5535,UAL,OO 5535,SKW,2025-11-27 15:49:00,Arr 1740,2025-11-27,False
COS,DEN,UA 5536,UAL,OO 5536,SKW,2025-11-27 08:30:00,Arr 0939,2025-11-27,False
LAX,SMF,UA 5537,UAL,OO 5537,SKW,2025-11-27 08:15:00,Arr 0943,2025-11-27,False
IAH,MFE,UA 5541,UAL,OO 5541,SKW,2025-11-27 18:40:00,Arr 1948,2025-11-27,False
PSP,LAX,UA 5542,UAL,OO 5542,SKW,2025-11-27 08:34:00,Arr 0945 (+5min),2025-11-27,False
JAC,DEN,UA 5543,UAL,OO 5543,SKW,2025-11-27 10:45:00,Arr 1151,2025-11-27,False
RDD,SFO,UA 5549,UAL,OO 5549,SKW,2025-11-27 06:15:00,Arr 1536 (+489min),2025-11-27,False
ORD,MLI,UA 5550,UAL,OO 5550,SKW,2025-11-27 14:10:00,Arr 1529 (+9min),2025-11-27,False
DEN,BZN,UA 5551,UAL,OO 5551,SKW,2025-11-27 08:00:00,Arr 0943,2025-11-27,False
COS,DEN,UA 5552,UAL,OO 5552,SKW,2025-11-27 07:00:00,Arr 0814 (+4min),2025-11-27,False
LAX,ASE,UA 5553,UAL,OO 5553,SKW,2025-11-27 09:15:00,Arr 1211,2025-11-27,False
DEN,SUN,UA 5554,UAL,OO 5554,SKW,2025-11-27 11:33:00,Arr 1344 (+4min),2025-11-27,False
ORD,OKC,UA 5557,UAL,OO 5557,SKW,2025-11-27 09:10:00,Arr 1141,2025-11-27,False
IAH,SHV,UA 5558,UAL,OO 5558,SKW,2025-11-27 21:10:00,Arr 2156,2025-11-27,False
HDN,DEN,UA 5559,UAL,OO 5559,SKW,2025-11-27 07:00:00,Arr 0841 (+11min),2025-11-27,False
SFO,TUS,UA 5560,UAL,OO 5560,SKW,2025-11-27 08:28:00,Arr 1141 (+1min),2025-11-27,False
PSP,DEN,UA 5561,UAL,OO 5561,SKW,2025-11-27 09:00:00,Arr 1153,2025-11-27,False
COS,ORD,UA 5562,UAL,OO 5562,SKW,2025-11-27 09:29:00,Arr 1258,2025-11-27,False
ORD,SBN,UA 5564,UAL,OO 5564,SKW,2025-11-27 14:15:00,Arr 1558,2025-11-27,False
ORD,CHO,UA 5565,UAL,OO 5565,SKW,2025-11-27 13:55:00,Arr 1614,2025-11-27,False
OKC,IAH,UA 5567,UAL,OO 5567,SKW,2025-11-27 15:30:00,Arr 1659,2025-11-27,False
ORD,MLI,UA 5568,UAL,OO 5568,SKW,2025-11-27 09:00:00,Arr 0944,2025-11-27,False
TUS,SFO,UA 5570,UAL,OO 5570,SKW,2025-11-27 10:20:00,Arr 1159 (+9min),2025-11-27,False
IAH,TUL,UA 5571,UAL,OO 5571,SKW,2025-11-27 11:55:00,Arr 1325,2025-11-27,False
ICT,IAH,UA 5572,UAL,OO 5572,SKW,2025-11-27 09:00:00,Arr 1057,2025-11-27,False
SFO,MFR,UA 5574,UAL,OO 5574,SKW,2025-11-27 10:37:00,Arr 1148,2025-11-27,False
SFO,OMA,UA 5575,UAL,OO 5575,SKW,2025-11-27 16:22:00,Arr 2131,2025-11-27,False
RAP,DEN,UA 5576,UAL,OO 5576,SKW,2025-11-27 05:15:00,Arr 0657 (+2min),2025-11-27,False
RDD,LAX,UA 5579,UAL,OO 5579,SKW,2025-11-27 16:04:00,Arr 1724,2025-11-27,False
LAX,PHX,UA 5582,UAL,OO 5582,SKW,2025-11-27 22:40:00,Arr 0047,2025-11-27,False
TUS,SFO,UA 5583,UAL,OO 5583,SKW,2025-11-27 13:40:00,Arr 1451,2025-11-27,False
LAX,PSP,UA 5586,UAL,OO 5586,SKW,2025-11-27 09:25:00,Arr 1010,2025-11-27,False
MRY,DEN,UA 5587,UAL,OO 5587,SKW,2025-11-27 05:00:00,Arr 0826,2025-11-27,False
ORD,DAY,UA 5588,UAL,OO 5588,SKW,2025-11-27 11:05:00,Arr 1322,2025-11-27,False
LAX,FAT,UA 5591,UAL,OO 5591,SKW,2025-11-27 16:35:00,Arr 1726,2025-11-27,False
ORD,MEM,UA 5593,UAL,OO 5593,SKW,2025-11-27 08:50:00,Arr 1052,2025-11-27,False
TUS,DEN,UA 5598,UAL,OO 5598,SKW,2025-11-27 10:40:00,Arr 1232,2025-11-27,False
ORD,FNT,UA 5601,UAL,OO 5601,SKW,2025-11-27 13:48:00,Arr 1550,2025-11-27,False
ASE,LAX,UA 5605,UAL,OO 5605,SKW,2025-11-27 13:40:00,Arr 1442,2025-11-27,False
COU,ORD,UA 5609,UAL,OO 5609,SKW,2025-11-27 08:00:00,Arr 0946 (+9min),2025-11-27,False
LAX,SAN,UA 5612,UAL,OO 5612,SKW,2025-11-27 22:42:00,Arr 2324,2025-11-27,False
LAX,MRY,UA 5613,UAL,OO 5613,SKW,2025-11-27 16:30:00,Arr 1721,2025-11-27,False
DEN,COS,UA 5614,UAL,OO 5614,SKW,2025-11-27 13:40:00,Arr 1443 (+11min),2025-11-27,False
LAX,PHX,UA 5615,UAL,OO 5615,SKW,2025-11-27 08:15:00,Arr 1030,2025-11-27,False
SFO,SNA,UA 5617,UAL,OO 5617,SKW,2025-11-27 09:29:00,Arr 1114 (+2min),2025-11-27,False
SFO,BFL,UA 5625,UAL,OO 5625,SKW,2025-11-27 09:30:00,Arr 1033,2025-11-27,False
SBA,SFO,UA 5627,UAL,OO 5627,SKW,2025-11-27 18:45:00,Arr 1934,2025-11-27,False
LAX,MRY,UA 5630,UAL,OO 5630,SKW,2025-11-27 08:15:00,Arr 0926,2025-11-27,False
OMA,DEN,UA 5632,UAL,OO 5632,SKW,2025-11-27 06:00:00,Arr 0704 (+2min),2025-11-27,False
LEX,ORD,UA 5633,UAL,OO 5633,SKW,2025-11-27 07:05:00,Arr 0738,2025-11-27,False
TUS,ORD,UA 5635,UAL,OO 5635,SKW,2025-11-27 08:30:00,Arr 1302,2025-11-27,False
DRO,DEN,UA 5638,UAL,OO 5638,SKW,2025-11-27 11:00:00,Arr 1158,2025-11-27,False
ORD,LEX,UA 5640,UAL,OO 5640,SKW,2025-11-27 10:45:00,Arr 1249,2025-11-27,False
ORD,RAP,UA 5642,UAL,OO 5642,SKW,2025-11-27 08:45:00,Arr 1043 (+9min),2025-11-27,False
LBB,IAH,UA 5644,UAL,OO 5644,SKW,2025-11-27 11:54:00,Arr 1328,2025-11-27,False
SFO,RNO,UA 5646,UAL,OO 5646,SKW,2025-11-27 22:35:00,Arr 2329,2025-11-27,False
DEN,TUS,UA 5651,UAL,OO 5651,SKW,2025-11-27 13:55:00,Arr 1555,2025-11-27,False
SEA,LAX,UA 5654,UAL,OO 5654,SKW,2025-11-27 09:04:00,Arr 1149,2025-11-27,False
DEN,IDA,UA 5656,UAL,OO 5656,SKW,2025-11-27 11:45:00,Arr 1338 (+3min),2025-11-27,False
MRY,LAX,UA 5658,UAL,OO 5658,SKW,2025-11-27 10:27:00,Arr 1135,2025-11-27,False
ELP,ORD,UA 5659,UAL,OO 5659,SKW,2025-11-27 08:00:00,Arr 1207,2025-11-27,False
LFT,IAH,UA 5660,UAL,OO 5660,SKW,2025-11-27 09:53:00,Arr 1056,2025-11-27,False
SFO,BUR,UA 5661,UAL,OO 5661,SKW,2025-11-27 13:20:00,Arr 1507 (+17min),2025-11-27,False
SFO,FAT,UA 5662,UAL,OO 5662,SKW,2025-11-27 09:00:00,Arr 1049 (+35min),2025-11-27,False
ORD,LIT,UA 5663,UAL,OO 5663,SKW,2025-11-27 08:45:00,Arr 1030,2025-11-27,False
TUL,DEN,UA 5667,UAL,OO 5667,SKW,2025-11-27 06:00:00,Arr 0719 (+16min),2025-11-27,False
MAF,IAH,UA 5668,UAL,OO 5668,SKW,2025-11-27 05:00:00,Arr 0617,2025-11-27,False
MEM,ORD,UA 5672,UAL,OO 5672,SKW,2025-11-27 10:30:00,Arr 1212,2025-11-27,False
TYS,DEN,UA 5673,UAL,OO 5673,SKW,2025-11-27 08:50:00,Arr 1134 (+63min),2025-11-27,False
LIT,ORD,UA 5676,UAL,OO 5676,SKW,2025-11-27 11:34:00,Arr 1323,2025-11-27,False
MOT,DEN,UA 5678,UAL,OO 5678,SKW,2025-11-27 07:15:00,Arr 0824,2025-11-27,False
LAX,LAS,UA 5680,UAL,OO 5680,SKW,2025-11-27 19:20:00,Arr 2029,2025-11-27,False
SFO,SBP,UA 5681,UAL,OO 5681,SKW,2025-11-27 11:05:00,Arr 1214,2025-11-27,False
MAF,IAH,UA 5683,UAL,OO 5683,SKW,2025-11-27 09:39:00,Arr 1105,2025-11-27,False
ORD,MSP,UA 5684,UAL,OO 5684,SKW,2025-11-27 07:27:00,Arr 0857,2025-11-27,False
SFO,SBP,UA 5693,UAL,OO 5693,SKW,2025-11-27 16:25:00,Arr 1718,2025-11-27,False
HOB,IAH,UA 5696,UAL,OO 5696,SKW,2025-11-27 08:15:00,Arr 1051,2025-11-27,False
SFO,SBA,UA 5698,UAL,OO 5698,SKW,2025-11-27 16:40:00,Arr 1749,2025-11-27,False
FSD,DEN,UA 5701,UAL,OO 5701,SKW,2025-11-27 06:00:00,Arr 0653,2025-11-27,False
SFO,PSP,UA 5703,UAL,OO 5703,SKW,2025-11-27 16:10:00,Arr 1728,2025-11-27,False
SFO,PSP,UA 5704,UAL,OO 5704,SKW,2025-11-27 13:00:00,Arr 1451 (+7min),2025-11-27,False
RAP,DEN,UA 5708,UAL,OO 5708,SKW,2025-11-27 10:22:00,Arr 1129,2025-11-27,False
MEM,IAH,UA 5710,UAL,OO 5710,SKW,2025-11-27 11:37:00,Arr 1320,2025-11-27,False
ORD,DTW,UA 5717,UAL,OO 5717,SKW,2025-11-27 07:20:00,Arr 0933,2025-11-27,False
