origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
KIX,HKG,QR 5815,QTR,CX 561,CPA,2025-12-05 20:25:00,At gate 20:34,2025-12-05,False
CGK,HKG,CX 776,CPA,CX 776,CPA,2025-12-05 20:25:00,At gate 20:31,2025-12-05,False
CGK,HKG,QR 3494,QTR,CX 776,CPA,2025-12-05 20:25:00,At gate 20:31,2025-12-05,False
CGK,HKG,BA 4574,BAW,CX 776,CPA,2025-12-05 20:25:00,At gate 20:31,2025-12-05,False
MNL,HKG,CX 918,CPA,CX 918,CPA,2025-12-05 20:25:00,At gate 20:42,2025-12-05,False
MNL,HKG,AY 5831,FIN,CX 918,CPA,2025-12-05 20:25:00,At gate 20:42,2025-12-05,False
MNL,HKG,BA 4576,BAW,CX 918,CPA,2025-12-05 20:25:00,At gate 20:42,2025-12-05,False
PVG,HKG,CX 369,CPA,CX 369,CPA,2025-12-05 20:30:00,At gate 20:56,2025-12-05,False
ORD,HKG,CX 807,CPA,CX 807,CPA,2025-12-05 20:30:00,At gate 20:21,2025-12-05,False
ORD,HKG,OM 5807,MGL,CX 807,CPA,2025-12-05 20:30:00,At gate 20:21,2025-12-05,False
PEK,HKG,CX 331,CPA,CX 331,CPA,2025-12-05 20:35:00,At gate 20:56,2025-12-05,False
PEK,HKG,CA 6501,CCA,CX 331,CPA,2025-12-05 20:35:00,At gate 20:56,2025-12-05,False
CTS,HKG,HX 691,CRK,HX 691,CRK,2025-12-05 20:40:00,At gate 20:33,2025-12-05,False
CTS,HKG,EY 6801,ETD,HX 691,CRK,2025-12-05 20:40:00,At gate 20:33,2025-12-05,False
TPE,HKG,CX 473,CPA,CX 473,CPA,2025-12-05 20:40:00,At gate 20:40,2025-12-05,False
BKK,HKG,CX 706,CPA,CX 706,CPA,2025-12-05 20:40:00,At gate 20:47,2025-12-05,False
BKK,HKG,AY 6545,FIN,CX 706,CPA,2025-12-05 20:40:00,At gate 20:47,2025-12-05,False
BKK,HKG,PG 4551,BKP,CX 706,CPA,2025-12-05 20:40:00,At gate 20:47,2025-12-05,False
BKK,HKG,OM 5636,MGL,CX 706,CPA,2025-12-05 20:40:00,At gate 20:47,2025-12-05,False
BKK,HKG,AA 8955,AAL,CX 706,CPA,2025-12-05 20:40:00,At gate 20:47,2025-12-05,False
SIN,HKG,CX 734,CPA,CX 734,CPA,2025-12-05 20:45:00,At gate 20:57,2025-12-05,False
SIN,HKG,GF 4064,GFA,CX 734,CPA,2025-12-05 20:45:00,At gate 20:57,2025-12-05,False
SIN,HKG,QR 3491,QTR,CX 734,CPA,2025-12-05 20:45:00,At gate 20:57,2025-12-05,False
SIN,HKG,BA 4556,BAW,CX 734,CPA,2025-12-05 20:45:00,At gate 20:57,2025-12-05,False
SIN,HKG,OM 5654,MGL,CX 734,CPA,2025-12-05 20:45:00,At gate 20:57,2025-12-05,False
BKK,HKG,UA 821,UAL,UA 821,UAL,2025-12-05 20:45:00,At gate 20:40,2025-12-05,False
PEK,HKG,CA 117,CCA,CA 117,CCA,2025-12-05 20:50:00,At gate 22:07,2025-12-05,False
PEK,HKG,CX 6117,CPA,CA 117,CCA,2025-12-05 20:50:00,At gate 22:07,2025-12-05,False
TPE,HKG,BR 809,EVA,BR 809,EVA,2025-12-05 20:50:00,At gate 21:08,2025-12-05,False
TPE,HKG,HX 1835,CRK,BR 809,EVA,2025-12-05 20:50:00,At gate 21:08,2025-12-05,False
SHA,HKG,HX 239,CRK,HX 239,CRK,2025-12-05 20:50:00,At gate 21:14,2025-12-05,False
SHA,HKG,HU 8362,CHH,HX 239,CRK,2025-12-05 20:50:00,At gate 21:14,2025-12-05,False
CHC,HKG,CX 126,CPA,CX 126,CPA,2025-12-05 20:55:00,At gate 21:04,2025-12-05,False
CHC,HKG,NZ 4999,ANZ,CX 126,CPA,2025-12-05 20:55:00,At gate 21:04,2025-12-05,False
CHC,HKG,QR 3497,QTR,CX 126,CPA,2025-12-05 20:55:00,At gate 21:04,2025-12-05,False
CHC,HKG,LX 9526,SWR,CX 126,CPA,2025-12-05 20:55:00,At gate 21:04,2025-12-05,False
CHC,HKG,LH 7023,DLH,CX 126,CPA,2025-12-05 20:55:00,At gate 21:04,2025-12-05,False
KIX,HKG,HX 619,CRK,HX 619,CRK,2025-12-05 20:55:00,At gate 21:12,2025-12-05,False
KIX,HKG,TK 8875,THY,HX 619,CRK,2025-12-05 20:55:00,At gate 21:12,2025-12-05,False
KIX,HKG,EY 6815,ETD,HX 619,CRK,2025-12-05 20:55:00,At gate 21:12,2025-12-05,False
CTS,HKG,CX 581,CPA,CX 581,CPA,2025-12-05 20:55:00,At gate 21:43,2025-12-05,False
CTS,HKG,QR 3495,QTR,CX 581,CPA,2025-12-05 20:55:00,At gate 21:43,2025-12-05,False
CTS,HKG,QF 8242,QFA,CX 581,CPA,2025-12-05 20:55:00,At gate 21:43,2025-12-05,False
KIX,HKG,UO 899,HKE,UO 899,HKE,2025-12-05 21:00:00,At gate 20:49,2025-12-05,False
KIX,HKG,CX 5899,CPA,UO 899,HKE,2025-12-05 21:00:00,At gate 20:49,2025-12-05,False
FUK,HKG,UO 639,HKE,UO 639,HKE,2025-12-05 21:05:00,At gate 21:27,2025-12-05,False
FUK,HKG,CX 5639,CPA,UO 639,HKE,2025-12-05 21:05:00,At gate 21:27,2025-12-05,False
PVG,HKG,MU 723,CES,MU 723,CES,2025-12-05 21:05:00,At gate 21:21,2025-12-05,False
PVG,HKG,FM 3027,CSH,MU 723,CES,2025-12-05 21:05:00,At gate 21:21,2025-12-05,False
SDJ,HKG,HB 361,HGB,HB 361,HGB,2025-12-05 21:05:00,At gate 21:20,2025-12-05,False
KHH,HKG,CX 459,CPA,CX 459,CPA,2025-12-05 21:10:00,At gate 21:01,2025-12-05,False
NRT,HKG,CX 521,CPA,CX 521,CPA,2025-12-05 21:10:00,At gate 21:46,2025-12-05,False
NRT,HKG,JL 7047,JAL,CX 521,CPA,2025-12-05 21:10:00,At gate 21:46,2025-12-05,False
NRT,HKG,QR 5859,QTR,CX 521,CPA,2025-12-05 21:10:00,At gate 21:46,2025-12-05,False
NRT,HKG,AA 8883,AAL,CX 521,CPA,2025-12-05 21:10:00,At gate 21:46,2025-12-05,False
AKL,HKG,CX 198,CPA,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
AKL,HKG,AY 5848,FIN,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
AKL,HKG,NZ 4995,ANZ,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
AKL,HKG,QR 5805,QTR,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
AKL,HKG,BA 4550,BAW,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
AKL,HKG,LX 9520,SWR,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
AKL,HKG,LH 7020,DLH,CX 198,CPA,2025-12-05 21:15:00,At gate 21:19,2025-12-05,False
TPE,HKG,HX 261,CRK,HX 261,CRK,2025-12-05 21:25:00,At gate 21:23,2025-12-05,False
TPE,HKG,BR 2895,EVA,HX 261,CRK,2025-12-05 21:25:00,At gate 21:23,2025-12-05,False
DPS,HKG,CX 784,CPA,CX 784,CPA,2025-12-05 21:25:00,At gate 22:45,2025-12-05,False
DPS,HKG,AY 6546,FIN,CX 784,CPA,2025-12-05 21:25:00,At gate 22:45,2025-12-05,False
DPS,HKG,JL 7930,JAL,CX 784,CPA,2025-12-05 21:25:00,At gate 22:45,2025-12-05,False
DPS,HKG,QR 5812,QTR,CX 784,CPA,2025-12-05 21:25:00,At gate 22:45,2025-12-05,False
DPS,HKG,BA 4553,BAW,CX 784,CPA,2025-12-05 21:25:00,At gate 22:45,2025-12-05,False
DPS,HKG,AA 8914,AAL,CX 784,CPA,2025-12-05 21:25:00,At gate 22:45,2025-12-05,False
DAD,HKG,UO 559,HKE,UO 559,HKE,2025-12-05 21:25:00,At gate 21:25,2025-12-05,False
DAD,HKG,CX 5559,CPA,UO 559,HKE,2025-12-05 21:25:00,At gate 21:25,2025-12-05,False
NRT,HKG,UO 871,HKE,UO 871,HKE,2025-12-05 21:25:00,At gate 21:16,2025-12-05,False
NRT,HKG,CX 5871,CPA,UO 871,HKE,2025-12-05 21:25:00,At gate 21:16,2025-12-05,False
