origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
HKG,HND,NH 814,ANA,NH 814,ANA,2026-02-28 00:05:00,Dep 00:08,2026-02-28,False
HKG,ICN,TW 644,TWB,TW 644,TWB,2026-02-28 00:05:00,Dep 00:07,2026-02-28,False
HKG,HND,JL 028,JAL,JL 028,JAL,2026-02-28 00:05:00,Dep 00:08,2026-02-28,False
HKG,HND,CX 6317,CPA,JL 028,JAL,2026-02-28 00:05:00,Dep 00:08,2026-02-28,False
HKG,CDG,CX 261,CPA,CX 261,CPA,2026-02-28 00:25:00,Dep 00:26,2026-02-28,False
HKG,FRA,CX 289,CPA,CX 289,CPA,2026-02-28 00:25:00,Dep 00:31,2026-02-28,False
HKG,FRA,LH 7015,DLH,CX 289,CPA,2026-02-28 00:25:00,Dep 00:31,2026-02-28,False
HKG,DOH,QR 815,QTR,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,DOH,CX 9201,CPA,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,DOH,LA 7419,LAN,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,DOH,B6 6587,JBU,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,DOH,BA 2328,BAW,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,DOH,JU 8317,ASL,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,DOH,IB 6245,IBE,QR 815,QTR,2026-02-28 00:25:00,Dep 00:52,2026-02-28,False
HKG,MEL,CX 105,CPA,CX 105,CPA,2026-02-28 00:30:00,Dep 00:45,2026-02-28,False
HKG,MEL,AY 5095,FIN,CX 105,CPA,2026-02-28 00:30:00,Dep 00:45,2026-02-28,False
HKG,MEL,BA 4567,BAW,CX 105,CPA,2026-02-28 00:30:00,Dep 00:45,2026-02-28,False
HKG,MEL,OM 5605,MGL,CX 105,CPA,2026-02-28 00:30:00,Dep 00:45,2026-02-28,False
HKG,CNS,CX 147,CPA,CX 147,CPA,2026-02-28 00:30:00,Dep 00:39,2026-02-28,False
HKG,BRU,CX 291,CPA,CX 291,CPA,2026-02-28 00:30:00,Dep 00:34,2026-02-28,False
HKG,JNB,CX 749,CPA,CX 749,CPA,2026-02-28 00:30:00,Dep 00:32,2026-02-28,False
HKG,JNB,LA 5632,LAN,CX 749,CPA,2026-02-28 00:30:00,Dep 00:32,2026-02-28,False
HKG,JNB,JL 7901,JAL,CX 749,CPA,2026-02-28 00:30:00,Dep 00:32,2026-02-28,False
HKG,LAX,CX 880,CPA,CX 880,CPA,2026-02-28 00:30:00,Dep 00:34,2026-02-28,False
HKG,LAX,MH 9190,MAS,CX 880,CPA,2026-02-28 00:30:00,Dep 00:34,2026-02-28,False
HKG,LAX,LA 6094,LAN,CX 880,CPA,2026-02-28 00:30:00,Dep 00:34,2026-02-28,False
HKG,LAX,OM 5880,MGL,CX 880,CPA,2026-02-28 00:30:00,Dep 00:34,2026-02-28,False
HKG,LAX,AA 8933,AAL,CX 880,CPA,2026-02-28 00:30:00,Dep 00:34,2026-02-28,False
HKG,DXB,EK 381,UAE,EK 381,UAE,2026-02-28 00:35:00,Dep 00:44,2026-02-28,False
HKG,DXB,TP 6349,TAP,EK 381,UAE,2026-02-28 00:35:00,Dep 00:44,2026-02-28,False
HKG,ICN,OZ 746,AAR,OZ 746,AAR,2026-02-28 00:40:00,Dep 00:35,2026-02-28,False
HKG,ICN,HX 1566,CRK,OZ 746,AAR,2026-02-28 00:40:00,Dep 00:35,2026-02-28,False
HKG,ZRH,CX 383,CPA,CX 383,CPA,2026-02-28 00:45:00,Dep 01:12,2026-02-28,False
HKG,ZRH,LX 9515,SWR,CX 383,CPA,2026-02-28 00:45:00,Dep 01:12,2026-02-28,False
HKG,URC,CX 998,CPA,CX 998,CPA,2026-02-28 00:50:00,Dep 01:04,2026-02-28,False
HKG,MXP,CX 233,CPA,CX 233,CPA,2026-02-28 00:55:00,Dep 01:04,2026-02-28,False
HKG,ICN,KE 2012,KAL,KE 2012,KAL,2026-02-28 00:55:00,Dep 00:57,2026-02-28,False
HKG,ICN,WS 6036,WJA,KE 2012,KAL,2026-02-28 00:55:00,Dep 00:57,2026-02-28,False
HKG,ICN,DL 7774,DAL,KE 2012,KAL,2026-02-28 00:55:00,Dep 00:57,2026-02-28,False
HKG,ICN,VS 5516,VIR,KE 2012,KAL,2026-02-28 00:55:00,Dep 00:57,2026-02-28,False
HKG,ICN,UO 616,HKE,UO 616,HKE,2026-02-28 00:55:00,Dep 00:51,2026-02-28,False
HKG,MAN,CX 219,CPA,CX 219,CPA,2026-02-28 01:00:00,Dep 01:04,2026-02-28,False
HKG,SFO,CX 872,CPA,CX 872,CPA,2026-02-28 01:00:00,Dep 01:21,2026-02-28,False
HKG,SFO,MH 9198,MAS,CX 872,CPA,2026-02-28 01:00:00,Dep 01:21,2026-02-28,False
HKG,SFO,OM 5872,MGL,CX 872,CPA,2026-02-28 01:00:00,Dep 01:21,2026-02-28,False
HKG,SFO,AA 8930,AAL,CX 872,CPA,2026-02-28 01:00:00,Dep 01:21,2026-02-28,False
HKG,YVR,CX 888,CPA,CX 888,CPA,2026-02-28 01:00:00,Dep 01:09,2026-02-28,False
HKG,MUC,CX 301,CPA,CX 301,CPA,2026-02-28 01:10:00,Dep 01:19,2026-02-28,False
HKG,CAN,CX 950,CPA,CX 950,CPA,2026-02-28 01:15:00,Dep 01:20,2026-02-28,False
HKG,NRT,CX 524,CPA,CX 524,CPA,2026-02-28 01:25:00,Dep 01:20,2026-02-28,False
HKG,NRT,JL 7040,JAL,CX 524,CPA,2026-02-28 01:25:00,Dep 01:20,2026-02-28,False
HKG,NRT,QR 5844,QTR,CX 524,CPA,2026-02-28 01:25:00,Dep 01:20,2026-02-28,False
HKG,NRT,AA 8884,AAL,CX 524,CPA,2026-02-28 01:25:00,Dep 01:20,2026-02-28,False
HKG,SIN,CX 659,CPA,CX 659,CPA,2026-02-28 01:40:00,Dep 02:13,2026-02-28,False
HKG,SIN,AY 5133,FIN,CX 659,CPA,2026-02-28 01:40:00,Dep 02:13,2026-02-28,False
HKG,SIN,QR 3459,QTR,CX 659,CPA,2026-02-28 01:40:00,Dep 02:13,2026-02-28,False
HKG,SIN,OM 5613,MGL,CX 659,CPA,2026-02-28 01:40:00,Dep 02:13,2026-02-28,False
HKG,SIN,FJ 5472,FJI,CX 659,CPA,2026-02-28 01:40:00,Dep 02:13,2026-02-28,False
HKG,KIX,MM 068,APJ,MM 068,APJ,2026-02-28 01:45:00,Dep 01:45,2026-02-28,False
HKG,KIX,CX 566,CPA,CX 566,CPA,2026-02-28 01:50:00,Dep 01:52,2026-02-28,False
HKG,KIX,JL 7050,JAL,CX 566,CPA,2026-02-28 01:50:00,Dep 01:52,2026-02-28,False
HKG,KIX,QR 5838,QTR,CX 566,CPA,2026-02-28 01:50:00,Dep 01:52,2026-02-28,False
HKG,DPS,HX 707,CRK,HX 707,CRK,2026-02-28 01:55:00,Dep 01:54,2026-02-28,False
HKG,DPS,GA 9771,GIA,HX 707,CRK,2026-02-28 01:55:00,Dep 01:54,2026-02-28,False
HKG,NRT,GK 028,JJP,GK 028,JJP,2026-02-28 02:00:00,Dep 02:20,2026-02-28,False
HKG,NRT,HX 606,CRK,HX 606,CRK,2026-02-28 02:00:00,Dep 02:04,2026-02-28,False
HKG,NRT,TK 9204,THY,HX 606,CRK,2026-02-28 02:00:00,Dep 02:04,2026-02-28,False
HKG,NRT,UO 854,HKE,UO 854,HKE,2026-02-28 02:00:00,Dep 02:13,2026-02-28,False
HKG,KIX,HX 616,CRK,HX 616,CRK,2026-02-28 02:45:00,Dep 02:58,2026-02-28,False
HKG,KIX,TK 9211,THY,HX 616,CRK,2026-02-28 02:45:00,Dep 02:58,2026-02-28,False
HKG,KIX,EY 6810,ETD,HX 616,CRK,2026-02-28 02:45:00,Dep 02:58,2026-02-28,False
HKG,PUS,UO 604,HKE,UO 604,HKE,2026-02-28 02:45:00,Dep 02:42,2026-02-28,False
HKG,CJU,UO 676,HKE,UO 676,HKE,2026-02-28 02:45:00,Dep 02:36,2026-02-28,False
HKG,CJU,CX 5676,CPA,UO 676,HKE,2026-02-28 02:45:00,Dep 02:36,2026-02-28,False
HKG,FUK,HB 2366,HGB,HB 2366,HGB,2026-02-28 03:00:00,Dep 03:10,2026-02-28,False
HKG,JFK,CX 844,CPA,CX 844,CPA,2026-02-28 03:25:00,Dep 03:19,2026-02-28,False
HKG,JFK,MH 9210,MAS,CX 844,CPA,2026-02-28 03:25:00,Dep 03:19,2026-02-28,False
HKG,JFK,LA 5631,LAN,CX 844,CPA,2026-02-28 03:25:00,Dep 03:19,2026-02-28,False
HKG,JFK,OM 5844,MGL,CX 844,CPA,2026-02-28 03:25:00,Dep 03:19,2026-02-28,False
HKG,TPE,CX 498,CPA,CX 498,CPA,2026-02-28 07:00:00,Dep 07:20,2026-02-28,False
HKG,ICN,UO 618,HKE,UO 618,HKE,2026-02-28 07:10:00,Dep 07:04,2026-02-28,False
HKG,PEK,CX 334,CPA,CX 334,CPA,2026-02-28 07:20:00,Dep 07:27,2026-02-28,False
HKG,PEK,CA 6504,CCA,CX 334,CPA,2026-02-28 07:20:00,Dep 07:27,2026-02-28,False
HKG,CRK,UO 522,HKE,UO 522,HKE,2026-02-28 07:25:00,Dep 07:24,2026-02-28,False
HKG,CRK,CX 5522,CPA,UO 522,HKE,2026-02-28 07:25:00,Dep 07:24,2026-02-28,False
HKG,HKT,UO 724,HKE,UO 724,HKE,2026-02-28 07:25:00,Dep 07:31,2026-02-28,False
HKG,MNL,CX 907,CPA,CX 907,CPA,2026-02-28 07:30:00,Dep 07:37,2026-02-28,False
HKG,OKA,UO 820,HKE,UO 820,HKE,2026-02-28 07:30:00,Dep 07:30,2026-02-28,False
HKG,OKA,CX 5820,CPA,UO 820,HKE,2026-02-28 07:30:00,Dep 07:30,2026-02-28,False
HKG,RMQ,UO 192,HKE,UO 192,HKE,2026-02-28 07:40:00,Dep 07:30,2026-02-28,False
HKG,RMQ,CX 5192,CPA,UO 192,HKE,2026-02-28 07:40:00,Dep 07:30,2026-02-28,False
HKG,HAN,UO 540,HKE,UO 540,HKE,2026-02-28 07:40:00,Dep 07:37,2026-02-28,False
HKG,CNX,UO 756,HKE,UO 756,HKE,2026-02-28 07:40:00,Dep 07:42,2026-02-28,False
HKG,CNX,CX 5756,CPA,UO 756,HKE,2026-02-28 07:40:00,Dep 07:42,2026-02-28,False
HKG,PVG,MU 726,CES,MU 726,CES,2026-02-28 07:40:00,Dep 07:43,2026-02-28,False
HKG,PVG,FM 3030,CSH,MU 726,CES,2026-02-28 07:40:00,Dep 07:43,2026-02-28,False
HKG,FUK,UO 600,HKE,UO 600,HKE,2026-02-28 07:45:00,Dep 07:43,2026-02-28,False
HKG,SIN,CX 691,CPA,CX 691,CPA,2026-02-28 07:50:00,Dep 08:13,2026-02-28,False
HKG,SIN,FJ 5458,FJI,CX 691,CPA,2026-02-28 07:50:00,Dep 08:13,2026-02-28,False
HKG,SIN,QR 3487,QTR,CX 691,CPA,2026-02-28 07:50:00,Dep 08:13,2026-02-28,False
HKG,SIN,OM 5661,MGL,CX 691,CPA,2026-02-28 07:50:00,Dep 08:13,2026-02-28,False
HKG,HGH,CX 958,CPA,CX 958,CPA,2026-02-28 07:50:00,Dep 08:05,2026-02-28,False
HKG,HGH,CA 6524,CCA,CX 958,CPA,2026-02-28 07:50:00,Dep 08:05,2026-02-28,False
HKG,CAN,CX 982,CPA,CX 982,CPA,2026-02-28 07:50:00,Dep 08:13,2026-02-28,False
HKG,BKK,UO 704,HKE,UO 704,HKE,2026-02-28 07:50:00,Dep 07:46,2026-02-28,False
HKG,PQC,UO 598,HKE,UO 598,HKE,2026-02-28 07:55:00,Dep 07:56,2026-02-28,False
HKG,PQC,CX 5598,CPA,UO 598,HKE,2026-02-28 07:55:00,Dep 07:56,2026-02-28,False
HKG,BKK,TG 603,THA,TG 603,THA,2026-02-28 07:55:00,Dep 07:51,2026-02-28,False
