origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
HKG,ANC,K4 221,CKS,K4 221,CKS,2026-02-19 06:00:00,Cancelled,2026-02-19,True
HKG,IST,FX 5025,FDX,FX 5025,FDX,2026-02-19 06:20:00,Dep 06:02,2026-02-19,True
HKG,BAH,3S 523,BOX,3S 523,BOX,2026-02-19 06:20:00,Dep 06:43,2026-02-19,True
HKG,DEL,D0 593,DHK,D0 593,DHK,2026-02-19 06:20:00,Dep 11:27,2026-02-19,True
HKG,GYD,7L 1148,AZG,7L 1148,AZG,2026-02-19 06:30:00,Dep 07:24,2026-02-19,True
HKG,ANC,K4 255,CKS,K4 255,CKS,2026-02-19 06:55:00,Dep 06:41,2026-02-19,True
HKG,ANC,CX 3280,CPA,CX 3280,CPA,2026-02-19 06:55:00,Dep 07:00,2026-02-19,True
HKG,DWC,NJ 5618,RCR,NJ 5618,RCR,2026-02-19 07:00:00,Dep 07:07,2026-02-19,True
HKG,DWC,CT 122,AAE,CT 122,AAE,2026-02-19 07:00:00,Dep 13:33 (20/02/2026),2026-02-19,True
HKG,DEL,RH 392,HKC,RH 392,HKC,2026-02-19 07:35:00,Dep 04:33 (20/02/2026),2026-02-19,True
HKG,LGG,ET 3717,ETH,ET 3717,ETH,2026-02-19 07:35:00,Cancelled,2026-02-19,True
HKG,BUD,ET 3799,ETH,ET 3799,ETH,2026-02-19 08:45:00,Dep 11:31,2026-02-19,True
HKG,LEJ,3S 517,BOX,3S 517,BOX,2026-02-19 09:00:00,Dep 08:58,2026-02-19,True
HKG,DEL,CX 043,CPA,CX 043,CPA,2026-02-19 09:15:00,Dep 11:56,2026-02-19,True
HKG,GYD,CV 381,CLX,CV 381,CLX,2026-02-19 09:35:00,Dep 10:28,2026-02-19,True
HKG,DEL,RH 394,HKC,RH 394,HKC,2026-02-19 09:35:00,Dep 14:14 (20/02/2026),2026-02-19,True
HKG,CRK,SR 815,XKY,SR 815,XKY,2026-02-19 09:45:00,Cancelled,2026-02-19,True
HKG,KGF,2U 8021,FKH,2U 8021,FKH,2026-02-19 09:55:00,Dep 10:29,2026-02-19,True
HKG,CIT,TK 6254,THY,TK 6254,THY,2026-02-19 10:10:00,Cancelled,2026-02-19,True
HKG,DEL,RH 9457,HKC,RH 9457,HKC,2026-02-19 10:10:00,Dep 19:10,2026-02-19,True
HKG,DWC,5X 003,UPS,5X 003,UPS,2026-02-19 11:10:00,Dep 11:16,2026-02-19,True
HKG,TPE,CI 5828,CAL,CI 5828,CAL,2026-02-19 11:15:00,Cancelled,2026-02-19,True
HKG,GYD,CV 976,CLX,CV 976,CLX,2026-02-19 11:55:00,Dep 12:08,2026-02-19,True
HKG,DWC,T8 4704,TVR,T8 4704,TVR,2026-02-19 12:00:00,Dep 12:13,2026-02-19,True
HKG,TLV,5C 852,ICL,5C 852,ICL,2026-02-19 12:20:00,Cancelled,2026-02-19,True
HKG,DWC,EK 9825,UAE,EK 9825,UAE,2026-02-19 12:40:00,Dep 12:46,2026-02-19,True
HKG,ANC,CX 080,CPA,CX 080,CPA,2026-02-19 13:45:00,Dep 13:42,2026-02-19,True
HKG,ANC,CX 3084,CPA,CX 3084,CPA,2026-02-19 14:10:00,Dep 14:12,2026-02-19,True
HKG,DOH,QR 8417,QTR,QR 8417,QTR,2026-02-19 14:40:00,Dep 14:27,2026-02-19,True
HKG,KUL,WW 862,KXP,WW 862,KXP,2026-02-19 14:45:00,Cancelled,2026-02-19,True
HKG,RUH,SV 983,SVA,SV 983,SVA,2026-02-19 15:05:00,Dep 14:42,2026-02-19,True
HKG,ICN,KJ 968,AIH,KJ 968,AIH,2026-02-19 15:10:00,Dep 18:36,2026-02-19,True
HKG,ADD,ET 3685,ETH,ET 3685,ETH,2026-02-19 15:15:00,Dep 15:21,2026-02-19,True
HKG,SIN,5X 166,UPS,5X 166,UPS,2026-02-19 16:10:00,Cancelled,2026-02-19,True
HKG,ICN,K4 533,CKS,K4 533,CKS,2026-02-19 17:00:00,Cancelled,2026-02-19,True
HKG,LEJ,3S 519,BOX,3S 519,BOX,2026-02-19 17:10:00,Dep 17:56,2026-02-19,True
HKG,KUL,TH 6823,RMY,TH 6823,RMY,2026-02-19 17:20:00,Cancelled,2026-02-19,True
HKG,MAA,CX 2033,CPA,CX 2033,CPA,2026-02-19 17:25:00,Dep 18:03,2026-02-19,True
HKG,ICN,KE 9314,KAL,KE 9314,KAL,2026-02-19 17:40:00,Dep 16:27,2026-02-19,True
HKG,IST,TK 6261,THY,TK 6261,THY,2026-02-19 17:45:00,Dep 16:15,2026-02-19,True
HKG,BSZ,TK 6267,THY,TK 6267,THY,2026-02-19 17:55:00,Dep 17:53,2026-02-19,True
HKG,RUH,5Y 8251,GTI,5Y 8251,GTI,2026-02-19 18:00:00,Dep 18:39,2026-02-19,True
HKG,ANC,5Y 8040,GTI,5Y 8040,GTI,2026-02-19 18:00:00,Dep 01:41 (20/02/2026),2026-02-19,True
HKG,ALA,MB 430,MNB,MB 430,MNB,2026-02-19 18:10:00,Dep 08:47 (20/02/2026),2026-02-19,True
HKG,RUH,SV 3021,SVA,SV 3021,SVA,2026-02-19 18:30:00,Dep 20:30,2026-02-19,True
HKG,KUL,WW 109,KXP,WW 109,KXP,2026-02-19 19:10:00,Cancelled,2026-02-19,True
HKG,KUL,AK 8549,AXM,AK 8549,AXM,2026-02-19 19:10:00,Dep 20:05,2026-02-19,True
HKG,TPE,CI 5838,CAL,CI 5838,CAL,2026-02-19 19:20:00,Dep 19:23,2026-02-19,True
HKG,IST,LH 8461,GEC,LH 8461,GEC,2026-02-19 19:30:00,Dep 19:19,2026-02-19,True
HKG,DOH,QR 8841,QTR,QR 8841,QTR,2026-02-19 19:30:00,Dep 19:36,2026-02-19,True
HKG,KIX,FX 5991,FDX,FX 5991,FDX,2026-02-19 19:50:00,Dep 19:45,2026-02-19,True
HKG,ANC,5X 057,UPS,5X 057,UPS,2026-02-19 20:05:00,Dep 19:58,2026-02-19,True
HKG,ANC,5X 063,UPS,5X 063,UPS,2026-02-19 20:20:00,Dep 20:07,2026-02-19,True
HKG,DOH,QR 8413,QTR,QR 8413,QTR,2026-02-19 20:25:00,Dep 20:35,2026-02-19,True
HKG,DWC,3V 954,TAY,3V 954,TAY,2026-02-19 20:45:00,Dep 21:16,2026-02-19,True
HKG,DWC,CT 116,AAE,CT 116,AAE,2026-02-19 20:45:00,Dep 19:56,2026-02-19,True
HKG,CGO,CX 3250,CPA,CX 3250,CPA,2026-02-19 21:05:00,Dep 21:31,2026-02-19,True
HKG,MNL,RH 351,HKC,RH 351,HKC,2026-02-19 21:30:00,Dep 21:24,2026-02-19,True
HKG,CVG,D0 009,DHK,D0 009,DHK,2026-02-19 21:45:00,Dep 22:49,2026-02-19,True
HKG,DWC,EK 9785,UAE,EK 9785,UAE,2026-02-19 22:20:00,Dep 20:04,2026-02-19,True
HKG,KUL,WW 893,KXP,WW 893,KXP,2026-02-19 23:05:00,Cancelled,2026-02-19,True
HKG,DWC,CX 2067,CPA,CX 2067,CPA,2026-02-19 23:20:00,Dep 03:58 (20/02/2026),2026-02-19,True
HKG,PVG,CX 056,CPA,CX 056,CPA,2026-02-19 23:40:00,Dep 23:49,2026-02-19,True
HKG,DOH,QR 8341,QTR,QR 8341,QTR,2026-02-19 23:50:00,Dep 23:56,2026-02-19,True
LEJ,HKG,3S 500,BOX,3S 500,BOX,2026-02-19 00:00:00,At gate 23:29 (18/02/2026),2026-02-19,True
GYD,HKG,7L 8114,AZG,7L 8114,AZG,2026-02-19 00:00:00,Cancelled,2026-02-19,True
CVG,HKG,K4 254,CKS,K4 254,CKS,2026-02-19 00:25:00,At gate 00:56,2026-02-19,True
NRT,HKG,KZ 203,NCA,KZ 203,NCA,2026-02-19 00:30:00,Cancelled,2026-02-19,True
RUH,HKG,SV 962,SVA,SV 962,SVA,2026-02-19 00:30:00,At gate 23:45 (18/02/2026),2026-02-19,True
SYD,HKG,HJ 021,TMN,HJ 021,TMN,2026-02-19 00:40:00,At gate 00:18,2026-02-19,True
ICN,HKG,LD 129,AHK,LD 129,AHK,2026-02-19 00:45:00,At gate 01:00,2026-02-19,True
CEB,HKG,LD 456,AHK,LD 456,AHK,2026-02-19 00:45:00,At gate 00:27,2026-02-19,True
PEN,HKG,TH 3092,RMY,TH 3092,RMY,2026-02-19 00:45:00,At gate 00:12,2026-02-19,True
DOH,HKG,QR 8468,QTR,QR 8468,QTR,2026-02-19 00:50:00,At gate 03:05,2026-02-19,True
KIX,HKG,LD 205,AHK,LD 205,AHK,2026-02-19 01:00:00,At gate 00:53,2026-02-19,True
NGO,HKG,LD 217,AHK,LD 217,AHK,2026-02-19 01:15:00,At gate 01:02,2026-02-19,True
PVG,HKG,LD 783,AHK,LD 783,AHK,2026-02-19 01:25:00,At gate 00:52,2026-02-19,True
BKK,HKG,LD 842,AHK,LD 842,AHK,2026-02-19 01:25:00,At gate 01:17,2026-02-19,True
NRT,HKG,LD 209,AHK,LD 209,AHK,2026-02-19 01:30:00,At gate 01:18,2026-02-19,True
ICN,HKG,KE 313,KAL,KE 313,KAL,2026-02-19 01:30:00,At gate 01:06,2026-02-19,True
KUL,HKG,TH 3507,RMY,TH 3507,RMY,2026-02-19 01:30:00,At gate 02:39,2026-02-19,True
CGK,HKG,3Y 6012,MYU,3Y 6012,MYU,2026-02-19 02:00:00,At gate 02:04,2026-02-19,True
OTP,HKG,CT 127,AAE,CT 127,AAE,2026-02-19 02:05:00,At gate 09:17 (20/02/2026),2026-02-19,True
BUD,HKG,NJ 5520,RCR,NJ 5520,RCR,2026-02-19 02:45:00,At gate 04:10,2026-02-19,True
KUL,HKG,WW 890,KXP,WW 890,KXP,2026-02-19 03:00:00,Cancelled,2026-02-19,True
LEJ,HKG,3S 592,BOX,3S 592,BOX,2026-02-19 03:15:00,At gate 05:45,2026-02-19,True
DOH,HKG,QR 8430,QTR,QR 8430,QTR,2026-02-19 03:15:00,At gate 02:55,2026-02-19,True
DOH,HKG,QR 8548,QTR,QR 8548,QTR,2026-02-19 03:15:00,Cancelled,2026-02-19,True
ORD,HKG,K4 220,CKS,K4 220,CKS,2026-02-19 03:30:00,Cancelled,2026-02-19,True
LEJ,HKG,3S 532,BOX,3S 532,BOX,2026-02-19 04:10:00,At gate 04:56,2026-02-19,True
KIX,HKG,FX 5025,FDX,FX 5025,FDX,2026-02-19 04:30:00,At gate 04:32,2026-02-19,True
GYD,HKG,7L 1147,AZG,7L 1147,AZG,2026-02-19 04:30:00,At gate 05:25,2026-02-19,True
DEL,HKG,CX 3142,CPA,CX 3142,CPA,2026-02-19 04:40:00,At gate 08:38,2026-02-19,True
PHL,HKG,5X 004,UPS,5X 004,UPS,2026-02-19 05:00:00,At gate 04:56,2026-02-19,True
BOM,HKG,CX 042,CPA,CX 042,CPA,2026-02-19 05:15:00,At gate 07:10,2026-02-19,True
MAD,HKG,ET 3753,ETH,ET 3753,ETH,2026-02-19 05:35:00,Cancelled,2026-02-19,True
LEJ,HKG,3S 582,BOX,3S 582,BOX,2026-02-19 06:00:00,At gate 07:01,2026-02-19,True
JFK,HKG,CX 085,CPA,CX 085,CPA,2026-02-19 06:35:00,At gate 06:36,2026-02-19,True
ADD,HKG,ET 3728,ETH,ET 3728,ETH,2026-02-19 06:45:00,At gate 09:12,2026-02-19,True
TAS,HKG,2U 8013,FKH,2U 8013,FKH,2026-02-19 06:55:00,At gate 06:52,2026-02-19,True
MNL,HKG,RH 352,HKC,RH 352,HKC,2026-02-19 07:00:00,At gate 03:25,2026-02-19,True
BAH,HKG,3S 520,BOX,3S 520,BOX,2026-02-19 07:00:00,At gate 06:45,2026-02-19,True
DWC,HKG,EK 9884,UAE,EK 9884,UAE,2026-02-19 07:00:00,At gate 07:01,2026-02-19,True
LUX,HKG,CV 1083,CLX,CV 1083,CLX,2026-02-19 07:35:00,At gate 08:14,2026-02-19,True
IST,HKG,TK 6234,THY,TK 6234,THY,2026-02-19 08:10:00,At gate 14:30,2026-02-19,True
MAA,HKG,CX 2018,CPA,CX 2018,CPA,2026-02-19 08:25:00,At gate 08:33,2026-02-19,True
MNL,HKG,SR 814,XKY,SR 814,XKY,2026-02-19 08:45:00,Cancelled,2026-02-19,True
TPE,HKG,CI 5827,CAL,CI 5827,CAL,2026-02-19 09:15:00,Cancelled,2026-02-19,True
TLV,HKG,5C 851,ICL,5C 851,ICL,2026-02-19 09:20:00,Cancelled,2026-02-19,True
DWC,HKG,EK 9616,UAE,EK 9616,UAE,2026-02-19 09:50:00,At gate 09:22,2026-02-19,True
LUX,HKG,CV 7623,CLX,CV 7623,CLX,2026-02-19 09:55:00,At gate 09:36,2026-02-19,True
PVG,HKG,CX 051,CPA,CX 051,CPA,2026-02-19 11:15:00,At gate 11:04,2026-02-19,True
PVG,HKG,CX 3255,CPA,CX 3255,CPA,2026-02-19 11:25:00,At gate 10:46,2026-02-19,True
SDF,HKG,5X 167,UPS,5X 167,UPS,2026-02-19 12:40:00,Cancelled,2026-02-19,True
DOH,HKG,QR 8416,QTR,QR 8416,QTR,2026-02-19 12:40:00,At gate 12:34,2026-02-19,True
ICN,HKG,KJ 967,AIH,KJ 967,AIH,2026-02-19 13:10:00,At gate 16:43,2026-02-19,True
RUH,HKG,SV 3026,SVA,SV 3026,SVA,2026-02-19 13:25:00,At gate 13:12,2026-02-19,True
BKI,HKG,WW 861,KXP,WW 861,KXP,2026-02-19 13:45:00,Cancelled,2026-02-19,True
ADD,HKG,ET 3673,ETH,ET 3673,ETH,2026-02-19 13:45:00,At gate 13:25,2026-02-19,True
LEJ,HKG,3S 590,BOX,3S 590,BOX,2026-02-19 15:10:00,At gate 15:08,2026-02-19,True
ONT,HKG,5X 058,UPS,5X 058,UPS,2026-02-19 15:15:00,At gate 18:24,2026-02-19,True
STN,HKG,RH 365,HKC,RH 365,HKC,2026-02-19 15:25:00,At gate 17:14,2026-02-19,True
IST,HKG,TK 6203,THY,TK 6203,THY,2026-02-19 15:35:00,At gate 15:25,2026-02-19,True
DEL,HKG,MB 300,MNB,MB 300,MNB,2026-02-19 15:40:00,At gate 04:44 (20/02/2026),2026-02-19,True
FRA,HKG,LH 8460,GEC,LH 8460,GEC,2026-02-19 15:40:00,At gate 15:38,2026-02-19,True
ICN,HKG,KE 9313,KAL,KE 9313,KAL,2026-02-19 15:40:00,At gate 15:17,2026-02-19,True
BKI,HKG,TH 6824,RMY,TH 6824,RMY,2026-02-19 16:05:00,Cancelled,2026-02-19,True
SDF,HKG,5X 064,UPS,5X 064,UPS,2026-02-19 16:15:00,At gate 19:13,2026-02-19,True
ICN,HKG,FX 5991,FDX,FX 5991,FDX,2026-02-19 16:45:00,At gate 16:44,2026-02-19,True
RUH,HKG,SV 3020,SVA,SV 3020,SVA,2026-02-19 16:50:00,At gate 18:18,2026-02-19,True
TPE,HKG,CI 5837,CAL,CI 5837,CAL,2026-02-19 17:20:00,At gate 17:22,2026-02-19,True
DOH,HKG,QR 8840,QTR,QR 8840,QTR,2026-02-19 17:30:00,At gate 17:40,2026-02-19,True
XCR,HKG,CT 113,AAE,CT 113,AAE,2026-02-19 17:45:00,At gate 16:47,2026-02-19,True
BKI,HKG,AK 8548,AXM,AK 8548,AXM,2026-02-19 18:05:00,At gate 18:28,2026-02-19,True
SDK,HKG,WW 108,KXP,WW 108,KXP,2026-02-19 18:10:00,Cancelled,2026-02-19,True
DOH,HKG,QR 8412,QTR,QR 8412,QTR,2026-02-19 18:10:00,At gate 18:33,2026-02-19,True
LGG,HKG,3V 953,TAY,3V 953,TAY,2026-02-19 18:15:00,At gate 18:58,2026-02-19,True
EMA,HKG,D0 703,DHK,D0 703,DHK,2026-02-19 18:40:00,At gate 20:33,2026-02-19,True
DWC,HKG,EK 9784,UAE,EK 9784,UAE,2026-02-19 20:20:00,At gate 17:56,2026-02-19,True
DFW,HKG,CX 2091,CPA,CX 2091,CPA,2026-02-19 21:05:00,At gate 23:44,2026-02-19,True
DOH,HKG,QR 8320,QTR,QR 8320,QTR,2026-02-19 21:50:00,At gate 21:59,2026-02-19,True
KUL,HKG,WW 892,KXP,WW 892,KXP,2026-02-19 22:05:00,Cancelled,2026-02-19,True
DEL,HKG,CX 3144,CPA,CX 3144,CPA,2026-02-19 22:15:00,At gate 01:20 (20/02/2026),2026-02-19,True
EMA,HKG,D0 524,DHK,D0 524,DHK,2026-02-19 22:55:00,At gate 22:27,2026-02-19,True
TLV,HKG,K4 701,CKS,K4 701,CKS,2026-02-19 23:00:00,At gate 22:20,2026-02-19,True
LEJ,HKG,3S 500,BOX,3S 500,BOX,2026-02-19 23:55:00,At gate 00:09 (20/02/2026),2026-02-19,True
